DATA,SIGLA_ESTADO,MUNICIPIO,CODIGO_MUNICIPIO_7,OBITOS_NOVOS,OBITOS,CASOS_NOVOS,CASOS,POPULACAO_ESTIMADA,OBITOS_NOVOS_MEDIA_14_DIAS,TAXA_OBITOS_NOVOS_MEDIA_14_DIAS,CASOS_NOVOS_MEDIA_14_DIAS,CASOS_NOVOS_MEDIA_56_DIAS,TAXA_CASOS_NOVOS_MEDIA_14_DIAS,TAXA_CASOS_NOVOS_MEDIA_56_DIAS,TAXA_FATALIDADE,NUMERO_REPRODUCAO_EFETIVO_MEDIA,NUMERO_REPRODUCAO_EFETIVO_VARIANCIA,NUMERO_REPRODUCAO_EFETIVO_QUANTIL_0.025,NUMERO_REPRODUCAO_EFETIVO_MEDIANA,NUMERO_REPRODUCAO_EFETIVO_QUANTIL_0.975
2020-08-27,TOTAL,TOTAL,0,984,118766,42354,3767790,210147125,942.0,0.4482573815844495,38144.28571428572,40455.19642857143,18.151228913688787,19.25089216831847,2.135162177127148,0.9480637350423644,1.7877612774290786e-06,0.945444522807514,0.9480631062911048,0.9506865204187496
2020-08-28,TOTAL,TOTAL,0,845,119611,43994,3811784,210147125,930.0,0.442547096468724,37754.07142857143,40472.267857142855,17.965542678050642,19.25901572869144,2.1206144244128,0.9419496723369604,1.7896113685548457e-06,0.939328227766766,0.9419490384187768,0.9445747194118924
2020-08-29,TOTAL,TOTAL,0,909,120520,37597,3849381,210147125,942.7857142857144,0.44863126930036,37807.357142857145,40544.25,17.99089906314785,19.2932689419377,2.166259915082742,0.9350199187082134,1.7912858363817442e-06,0.9323983909375632,0.9350192800450512,0.937645075948921
2020-08-30,TOTAL,TOTAL,0,399,120919,14665,3864046,210147125,928.8571428571428,0.4420032597910358,37209.42857142857,40356.267857142855,17.706370511339887,19.20381630590609,2.138404287332865,0.9274610793095296,1.7931593562548756e-06,0.9248374708518567,0.9274604344108686,0.9300883526730837
2020-08-31,TOTAL,TOTAL,0,639,121558,49864,3913910,210147125,918.4285714285714,0.4370407501071315,39047.142857142855,40810.05357142857,18.580859889062413,19.41975345674064,2.0999304269433914,0.919402768725675,1.795763303167512e-06,0.916777254148748,0.9194021172203776,0.9220319857534506
2020-09-01,TOTAL,TOTAL,0,1159,122717,44175,3958085,210147125,905.0,0.4306506691442959,38712.357142857145,40765.03571428572,18.42154973229215,19.39833139010858,2.093671559611803,0.911094365186885,1.7998963631921549e-06,0.9084659281039172,0.9110937062664446,0.913726546860345
2020-09-02,TOTAL,TOTAL,0,1203,123920,46595,4004680,210147125,908.3571428571428,0.4322481893850048,38590.07142857143,40789.07142857143,18.363359207779517,19.409768955236206,2.130911028557928,0.9029922809028968,1.8067710935661952e-06,0.9003590705311,0.9029916136431284,0.9056292832568972
2020-09-03,TOTAL,TOTAL,0,871,124791,46821,4051501,210147125,882.2857142857143,0.4198419151752441,38866.5,40858.08928571428,18.494899704195337,19.44261159209972,2.1088214706434707,0.8959224557531923,1.8176469294056848e-06,0.8932817726634094,0.8959217793950247,0.8985669825306273
2020-09-04,TOTAL,TOTAL,0,847,125638,39888,4091389,210147125,866.7857142857143,0.4124661302340988,39389.5,40779.125,18.74377296382237,19.405035876650704,2.1340466166524226,0.8905814667733394,1.8340076002202849e-06,0.8879304162736317,0.8905807809958033,0.8932364144901905
2020-09-05,TOTAL,TOTAL,0,607,126245,33875,4125264,210147125,851.0,0.4049543861235313,38514.92857142857,40760.0,18.32760194622152,19.39593510974752,2.097782660982898,0.8874640497658008,1.857401573489847e-06,0.8847950406562526,0.8874633522133932,0.8901370230081138
2020-09-06,TOTAL,TOTAL,0,457,126702,14697,4139961,210147125,851.0714285714286,0.4049883759158867,38005.07142857143,40600.0,18.0849828083879,19.31979797487117,2.1013108723217764,0.8870274439127872,1.889100021936977e-06,0.8843362609861529,0.8870267343634937,0.8897226591494963
2020-09-07,TOTAL,TOTAL,0,322,127024,9540,4149501,210147125,823.5714285714286,0.391902305859016,37034.78571428572,40367.875,17.62326546903067,19.209339647163866,2.0460348979378167,0.8892635356703968,1.928189689412818e-06,0.8865450850839184,0.8892628134819615,0.8919860903941486
2020-09-08,TOTAL,TOTAL,0,521,127545,18761,4168262,210147125,774.7857142857143,0.3686872776802035,35068.5,39939.142857142855,16.687594465068223,19.005324415998007,1.939620873589363,0.8943629248320015,1.973923848906193e-06,0.8916108646117733,0.8943621888883972,0.8971191673589916
2020-09-09,TOTAL,TOTAL,0,1159,128704,37113,4205375,210147125,780.1428571428571,0.3712365121068666,34281.357142857145,39877.517857142855,16.313026953310516,18.97599972264329,1.9768683596083187,0.90175838038791,2.0256163436855845e-06,0.8989718434843978,0.9017576320725206,0.9045491699060164
2020-09-10,TOTAL,TOTAL,0,974,129678,40745,4246120,210147125,779.4285714285714,0.3708966141833115,34166.42857142857,39813.41071428572,16.258337377410502,18.94549388400423,2.0433691622036627,0.9107509547518602,2.0811388773395626e-06,0.9079267546486116,0.9107501936568254,0.913579480095372
2020-09-11,TOTAL,TOTAL,0,847,130525,41451,4287571,210147125,779.5714285714286,0.3709645937680225,33984.78571428572,39934.32142857143,16.171901335450446,19.00303010501401,2.0648671761039963,0.9207836562780576,2.137636271572239e-06,0.9179207543824156,0.9207828826989366,0.9236509543599924
2020-09-12,TOTAL,TOTAL,0,768,131293,30869,4318440,210147125,769.5,0.3661720330458958,33504.21428571428,40026.732142857145,15.94321801248258,19.047004398873952,2.0353181448055278,0.9310636018981386,2.1931115152850763e-06,0.9281636196202554,0.9310628169121388,0.9339680451866664
2020-09-13,TOTAL,TOTAL,0,405,131698,14019,4332459,210147125,769.9285714285714,0.3663759718000289,33458.07142857143,39862.482142857145,15.921260606620924,18.968844871352463,2.069176015295662,0.9409317332977388,2.2451565102717605e-06,0.9379972140352532,0.9409309379314206,0.9438707725613624
2020-09-14,TOTAL,TOTAL,0,456,132154,20325,4352784,210147125,756.8571428571429,0.3601558397989707,31348.14285714286,39814.57142857143,14.91723613023155,18.94604621813,1.938316320930743,0.9498625042912738,2.292849672204645e-06,0.9468969827196014,0.9498616996662752,0.9528325984803996
2020-09-15,TOTAL,TOTAL,0,1084,133238,34739,4387523,210147125,751.5,0.3576066053723076,30674.14285714286,39596.92857142857,14.59650844956497,18.84247932082277,1.9412406153074049,0.957716583125618,2.3350539916378187e-06,0.954723832879114,0.9577157703762548,0.9607139521596662
2020-09-16,TOTAL,TOTAL,0,962,134200,37376,4424899,210147125,734.2857142857143,0.34941506541463,30015.64285714286,39083.107142857145,14.283156553839532,18.59797374951341,1.902784024758404,0.964371946916832,2.371150611375389e-06,0.9613568559143864,0.96437112768024,0.967391693573208
2020-09-17,TOTAL,TOTAL,0,869,135069,36399,4461298,210147125,734.1428571428571,0.3493470858299189,29271.214285714286,38709.41071428572,13.92891493791042,18.42014765335748,1.8888833755106769,0.9698363135400604,2.402367862715719e-06,0.9668007997859414,0.9698354878448932,0.9728765196516588
2020-09-18,TOTAL,TOTAL,0,828,135897,39717,4501015,210147125,732.7857142857143,0.3487012797751643,29259.0,38405.25,13.923102683417628,18.275410620059635,1.86035799968447,0.9739320243880834,2.4279887666370586e-06,0.9708800117835508,0.9739311932013538,0.9769887605581922
2020-09-19,TOTAL,TOTAL,0,681,136578,29555,4530570,210147125,738.0714285714286,0.351216524409472,28950.42857142857,38084.30357142857,13.776266780441834,18.12268598555825,1.9163255806190176,0.9764207781903724,2.4471742782260868e-06,0.9733553233967344,0.9764199418006752,0.9794909861176208
2020-09-20,TOTAL,TOTAL,0,351,136929,15438,4546008,210147125,730.5,0.347613606419788,29003.35714285714,37955.16071428572,13.801453216577263,18.061232440979488,1.922111898599999,0.9771422117828642,2.4603586064601597e-06,0.9740705094542276,0.9771413725988852,0.9802186831247838
2020-09-21,TOTAL,TOTAL,0,462,137391,17325,4563333,210147125,740.5,0.3523721773495593,29559.42857142857,37764.57142857143,14.0660637500649,17.9705391775269,1.9994715393057103,0.9759904457055676,2.46808715850788e-06,0.9729137595083868,0.9759896027989372,0.9790719220715514
2020-09-22,TOTAL,TOTAL,0,797,138188,35259,4598592,210147125,760.2142857142857,0.3617533600396796,30737.85714285714,37430.0,14.62682734434608,17.811330990133698,2.167798125709071,0.9730467413818604,2.470327842900623e-06,0.9699686170989704,0.9730458951300616,0.9761296748438693
2020-09-23,TOTAL,TOTAL,0,932,139120,32724,4631316,210147125,744.0,0.3540376771749792,30424.35714285714,37024.375,14.477646145697756,17.618311456794853,2.1702758058836644,0.968402388746238,2.468540461942781e-06,0.965325388888574,0.968401539051116,0.9714842173511382
2020-09-24,TOTAL,TOTAL,0,794,139914,32010,4663326,210147125,731.1428571428571,0.3479195145509876,29800.42857142857,36557.392857142855,14.180745309472384,17.396094691822626,2.1399452260991363,0.962446057661718,2.4640027869066173e-06,0.9593708642976772,0.962445203703908,0.9655261039974994
2020-09-25,TOTAL,TOTAL,0,822,140736,32308,4695634,210147125,729.3571428571429,0.3470697697420999,29147.35714285714,36185.357142857145,13.869976637965967,17.219058858338958,2.146128414605695,0.955514562415865,2.4584260634309723e-06,0.9524426793664088,0.9555137041057666,0.9585913231707548
2020-09-26,TOTAL,TOTAL,0,722,141458,24715,4720349,210147125,726.0714285714286,0.3455062392937464,28707.785714285717,35885.17857142857,13.66080345581017,17.076216755964932,2.167104777863765,0.9480399246642006,2.4533217850876213e-06,0.9449750107828216,0.9480390634999148,0.9511097324711236
2020-09-27,TOTAL,TOTAL,0,339,141797,13785,4734134,210147125,721.3571428571429,0.3432629129982829,28691.071428571428,35698.875,13.65284984439898,16.987562880053677,2.1560033560127496,0.9405723273414108,2.451062949301792e-06,0.9375063019837752,0.9405714586991144,0.9436432891215034
2020-09-28,TOTAL,TOTAL,0,390,142187,16865,4750999,210147125,716.6428571428571,0.3410195867028193,28443.92857142857,35643.83928571428,13.53524516284892,16.96137374504376,2.286077553010659,0.9338213061701952,2.452681098598693e-06,0.930754058549174,0.9338204305396064,0.9368935299275596
2020-09-29,TOTAL,TOTAL,0,856,143043,32729,4783728,210147125,700.3571428571429,0.3332699140457634,28300.35714285714,35228.08928571428,13.466925680214343,16.763536158638516,2.2832166692281537,0.9278478578389652,2.459311368381933e-06,0.9247764958335638,0.9278469741940862,0.9309242415252575
2020-09-30,TOTAL,TOTAL,0,984,144027,32993,4816721,210147125,701.9285714285714,0.3340176894775845,27987.285714285717,34805.16071428572,13.317948420320151,16.562282598101554,2.3385425218754983,0.9227213017746206,2.470930553923964e-06,0.9196428498839616,0.9227204091017976,0.9258048266512277
2020-10-01,TOTAL,TOTAL,0,773,144800,35775,4852496,210147125,695.0714285714286,0.3307546694114557,27942.714285714286,34479.57142857143,13.296738789890313,16.407348627097054,2.374590345951776,0.9183354203402578,2.487110709617044e-06,0.9152459947398844,0.9183345169857005,0.9214299796299902
2020-10-02,TOTAL,TOTAL,0,654,145454,32816,4885312,210147125,682.6428571428571,0.3248404455415972,27449.785714285717,34178.82142857143,13.062175232844949,16.264234606384186,2.333103855712284,0.9148936671058776,2.507556501179892e-06,0.9117914696699344,0.914892752828325,0.918001060305657
2020-10-03,TOTAL,TOTAL,0,572,146026,22732,4908044,210147125,674.8571428571429,0.3211355581748467,26962.42857142857,33748.607142857145,12.830262879603312,16.059514087026955,2.331078247052844,0.9122133346687358,2.5322782315044706e-06,0.9090966291651544,0.9122124090960274,0.9153353001255872
2020-10-04,TOTAL,TOTAL,0,374,146400,8989,4917033,210147125,676.5,0.3219173233990234,26501.785714285717,33503.03571428572,12.611062708702637,15.942657180908716,2.332488603536044,0.9103635919817474,2.5614368285494736e-06,0.9072284523784666,0.9103626535124032,0.913504064828812
2020-10-05,TOTAL,TOTAL,0,393,146793,26044,4943077,210147125,671.5714285714286,0.3195720277264933,27124.571428571428,33492.71428571428,12.907419708250316,15.937745655913345,2.27193643797483,0.90935009030443,2.5946736802998693e-06,0.9061949501245012,0.9093491387514931,0.9125106380811152
2020-10-06,TOTAL,TOTAL,0,810,147603,31522,4974599,210147125,672.5,0.3200138950271149,26857.64285714286,33152.30357142857,12.780399854217782,15.775758802995078,2.18785583157112,0.9093723178726912,2.631631830227028e-06,0.9061946866441468,0.9093713527171656,0.9125554340003776
2020-10-07,TOTAL,TOTAL,0,725,148328,30932,5005531,210147125,657.7142857142857,0.3129780080095246,26729.64285714286,32724.73214285714,12.71949014631671,15.572295905955002,2.1618017518858244,0.9107575571745636,2.673056548519905e-06,0.9075553082549684,0.910756578486843,0.9139653678956456
2020-10-08,TOTAL,TOTAL,0,733,149061,26816,5032347,210147125,653.3571428571429,0.3109046306758386,26358.64285714286,32117.446428571428,12.542947164822198,15.283314691348467,2.192442102941952,0.9139247822149714,2.7208017350885805e-06,0.9106922100592144,0.913923788350377,0.9171630024211322
2020-10-09,TOTAL,TOTAL,0,654,149715,27734,5060081,210147125,641.3571428571429,0.3051943455601131,26031.92857142857,31729.535714285717,12.3874778545881,15.098724626513787,2.2003955271612474,0.9191675126066498,2.775144173148141e-06,0.915902540356067,0.9191665044946749,0.9224382138743212
2020-10-10,TOTAL,TOTAL,0,533,150248,23753,5083834,210147125,627.8571428571429,0.2987702748049219,25963.214285714286,31495.64285714286,12.3547796743421,14.987425051445676,2.187062245433668,0.926420665967452,2.835610028999672e-06,0.9231207920174612,0.9264196442447596,0.9297263462831128
2020-10-11,TOTAL,TOTAL,0,278,150526,12189,5096023,210147125,623.5,0.2966968974712359,25849.214285714286,31301.946428571428,12.300531965742708,14.895253232025622,2.173149934648659,0.9354164418813528,2.901056240450452e-06,0.9320820546162704,0.9354154087046632,0.9387582226196048
2020-10-12,TOTAL,TOTAL,0,194,150720,8633,5104656,210147125,609.5,0.2900348981695562,25261.214285714286,31025.10714285714,12.02072799507216,14.76351729430376,2.1428122998882517,0.9460342564572756,2.969151419369487e-06,0.942659036960294,0.94603320970226,0.9494154245765536
2020-10-13,TOTAL,TOTAL,0,377,151097,13354,5118010,210147125,575.2857142857143,0.2737537876312675,23877.285714285717,30391.035714285717,11.362175768184178,14.46178990756391,2.032786057722644,0.9573210748597047,3.037030148077328e-06,0.9539100708434972,0.9573200183971732,0.9607380826652184
2020-10-14,TOTAL,TOTAL,0,733,151830,27837,5145847,210147125,557.3571428571429,0.2652223497500348,23509.0,30025.5,11.186924398799174,14.287847145184594,1.99146551240104,0.9682597651262996,3.1012553454250568e-06,0.9648139409767312,0.9682586991669744,0.971710578814598
2020-10-15,TOTAL,TOTAL,0,814,152644,30423,5176270,210147125,560.2857142857143,0.2666159312366107,23126.714285714286,29801.785714285717,11.005011030112492,14.18139111552714,2.0051227255763067,0.9780433306426132,3.15620054651112e-06,0.97456609334542,0.978042256020668,0.981526674927564
2020-10-16,TOTAL,TOTAL,0,643,153287,28593,5204863,210147125,559.5,0.2662420435207001,22825.071428571428,29730.839285714286,10.86147213699518,14.14763075427003,2.038267277652441,0.9860003400116284,3.199707013965399e-06,0.9824977873579508,0.9859992584860484,0.9895090388858488
2020-10-17,TOTAL,TOTAL,0,415,153702,20776,5225639,210147125,548.2857142857143,0.2609056461208852,22685.35714285714,29278.285714285717,10.794988103147803,13.932279927353616,2.03351754028092,0.991289555191111,3.2303054907732937e-06,0.9877702900131932,0.9912884691468388,0.9948149922689266
2020-10-18,TOTAL,TOTAL,0,235,153937,12050,5237689,210147125,538.3571428571429,0.2561810649834695,22904.0,29103.55357142857,10.899030857548016,13.849132397803954,2.031399501381309,0.9935710870386624,3.2473161392335427e-06,0.9900420997818804,0.9935699974924646,0.9971062660964942
2020-10-19,TOTAL,TOTAL,0,326,154263,16577,5254266,210147125,533.5714285714286,0.2539037488956504,22227.785714285717,28986.64285714286,10.577249493318414,13.793499605166076,1.967114687789669,0.99312759209161,3.2520871507356133e-06,0.9895957545760276,0.9931265002949848,0.9966656341972352
2020-10-20,TOTAL,TOTAL,0,648,154911,23763,5278029,210147125,522.0,0.248397402534058,21673.571428571428,28584.39285714286,10.31352269443202,13.602086089516026,1.9435808375907893,0.9902586659055108,3.2474354449219944e-06,0.9867291384948518,0.9902575723734086,0.9937944077687842
2020-10-21,TOTAL,TOTAL,0,570,155481,25853,5303882,210147125,510.9285714285714,0.2431289847189541,21310.785714285717,28186.535714285717,10.140888539058391,13.412762946095842,1.91146800635998,0.9856067251398112,3.2367599512053527e-06,0.9820828432387088,0.9856056299523066,0.9891368309010428
2020-10-22,TOTAL,TOTAL,0,505,155986,24765,5328647,210147125,494.6428571428572,0.2353793120618981,21164.285714285717,27872.446428571428,10.071175474937244,13.263301331660582,1.87658696930527,0.9798699814614832,3.2230966142561626e-06,0.9763543945426268,0.9798688850353616,0.983391799279424
2020-10-23,TOTAL,TOTAL,0,563,156549,29912,5358559,210147125,488.1428571428572,0.2322862409575468,21319.85714285714,27620.98214285714,10.145205242687542,13.143640267673014,1.8751697777729,0.9736077271044292,3.2099166046015544e-06,0.9700993323101584,0.9736066281278966,0.977122367291557
2020-10-24,TOTAL,TOTAL,0,387,156936,25064,5383623,210147125,477.7142857142857,0.2273237312736425,21413.5,27397.17857142857,10.189765860465616,13.037141750775117,1.8399658857999643,0.9676509412668196,3.2001601175509237e-06,0.964147896835058,0.9676498388859796,0.9711602504378332
2020-10-25,TOTAL,TOTAL,0,233,157169,12253,5395876,210147125,474.5,0.2257941906176446,21418.071428571428,27354.10714285714,10.191941207176368,13.016645905984742,1.8356457366761632,0.9626523961957716,3.196233902929072e-06,0.9591515156955804,0.9626512894503966,0.9661595662385042
2020-10-26,TOTAL,TOTAL,0,302,157471,18607,5414483,210147125,482.2142857142857,0.2294650881920396,22130.5,26795.946428571428,10.530955396130212,12.751041171070709,1.908911742168259,0.9595327923413032,3.201165711978986e-06,0.9560292245741951,0.9595316802843508,0.9630426798362062
2020-10-27,TOTAL,TOTAL,0,525,157996,29955,5444438,210147125,492.7857142857143,0.2344955774606549,23316.285714285717,26542.01785714286,11.095219939024012,12.630207459246876,2.06382635020731,0.958698928314716,3.2159917419176414e-06,0.9551871775923684,0.9586978100786832,0.962217033880061
2020-10-28,TOTAL,TOTAL,0,505,158501,28375,5472813,210147125,476.5,0.2267459048035989,23354.714285714286,26216.660714285717,11.113506447311275,12.475383955067532,2.026883321281212,0.9606314030415084,3.241925471785751e-06,0.9571075259176218,0.9606302793305844,0.9641616661217444
2020-10-29,TOTAL,TOTAL,0,551,159052,26684,5499497,210147125,457.7142857142857,0.2178065894141001,23087.64285714286,25857.071428571428,10.98641861369403,12.304270842901811,1.979158301778401,0.966218076257565,3.2811219264361207e-06,0.9626728721248587,0.9662169449946656,0.969770467243412
2020-10-30,TOTAL,TOTAL,0,573,159625,24364,5523861,210147125,452.7142857142857,0.2154273039492144,22785.571428571428,25579.85714285714,10.842675781822582,12.172356458770084,1.983407969306934,0.9762376951969968,3.334386137138701e-06,0.9726649928227348,0.976236558601706,0.9798168567484032
2020-10-31,TOTAL,TOTAL,0,292,159917,13166,5537027,210147125,443.9285714285714,0.2112465594894869,22242.0,25210.05357142857,10.58401346199716,11.996382806297529,1.9568947873864515,0.9909605897106588,3.401495589213557e-06,0.9873520169703,0.9909594474154996,0.9945756540200452
2020-11-01,TOTAL,TOTAL,0,203,160120,10187,5547214,210147125,441.6428571428572,0.2101588861341106,22108.92857142857,25129.51785714286,10.520690478838848,11.95805931541669,1.9282346190309867,1.0104185518805069,3.48066908612351e-06,1.006766029965795,1.010417404143656,1.0140775962889357
2020-11-02,TOTAL,TOTAL,0,165,160285,8249,5555463,210147125,430.1428571428572,0.2046865295648737,21514.071428571428,25106.464285714286,10.237623488102171,11.94708910993395,1.9351583764207605,1.0340172027504075,3.5676035282799e-06,1.030319853271345,1.0340160535313625,1.0377210831463803
2020-11-03,TOTAL,TOTAL,0,288,160573,14581,5570044,210147125,404.4285714285714,0.1924502043168905,20858.214285714286,25031.821428571428,9.92552921469389,11.911569776922445,1.8659987476518476,1.061035071096344,3.65536336237926e-06,1.057289520151795,1.0610339217737583,1.064787153546222
2020-11-04,TOTAL,TOTAL,0,618,161191,23313,5593357,210147125,407.8571428571428,0.1940817143499549,20676.785714285717,24785.39285714286,9.839195142110896,11.794304993295938,1.9138531461265424,1.090009385800348,3.73547324496796e-06,1.086220750396516,1.0900082411742738,1.093804526019631
2020-11-05,TOTAL,TOTAL,0,603,161794,23842,5617199,210147125,414.8571428571428,0.1974127140007948,20610.85714285714,24483.55357142857,9.80782256376676,11.650672628249648,1.960175497806277,1.1188170839186982,3.798570939873664e-06,1.1149954798852375,1.1188159493060246,1.1226451358622884
2020-11-06,TOTAL,TOTAL,0,271,162065,20200,5637399,210147125,394.0,0.1874876946329862,19917.14285714286,24104.071428571428,9.477713700410062,11.470093358912916,1.8480424017850563,1.145403423242968,3.837389033562351e-06,1.1415671325450356,1.1454023064679426,1.149246060481159
2020-11-07,TOTAL,TOTAL,0,228,162293,17743,5655142,210147125,382.6428571428572,0.1820833176484604,19394.214285714286,23869.67857142857,9.228874430575384,11.358555855298317,1.7869234695068863,1.1678367085677148,3.846415338025916e-06,1.163995969038481,1.1678356107362735,1.1716836869823912
2020-11-08,TOTAL,TOTAL,0,190,162483,10502,5665644,210147125,379.57142857142856,0.1806217565771735,19269.14285714286,23806.875,9.169358304160887,11.328670330369736,1.772201712172298,1.1854035078187302,3.8239020746025145e-06,1.1815720832611456,1.1854024315263758,1.189241048856913
2020-11-09,TOTAL,TOTAL,0,186,162669,13412,5679056,210147125,371.2857142857143,0.1766789406639345,18898.071428571428,23683.42857142857,8.992781332874019,11.269927471731329,1.6777104642268104,1.1976123375109435,3.771632620491417e-06,1.1938072493569285,1.197611286814484,1.2014233966862058
2020-11-10,TOTAL,TOTAL,0,198,162867,46421,5725477,210147125,347.92857142857144,0.1655642785636831,20074.214285714286,23892.035714285717,9.552457253799826,11.36919466030559,1.4922126778340097,1.2044944001015252,3.694109264200781e-06,1.2007324404608817,1.2044933789836254,1.2082621626709102
2020-11-11,TOTAL,TOTAL,0,574,163441,26244,5751721,210147125,352.85714285714283,0.1679095742362132,19922.0,23693.25,9.480025006290235,11.274601068180209,1.5108604564388957,1.206592682196873,3.597671838402709e-06,1.2028807108543549,1.2065916897874156,1.2103102933204304
2020-11-12,TOTAL,TOTAL,0,933,164374,33901,5785622,210147125,380.1428571428572,0.1808936749160176,20437.5,23648.64285714286,9.725329337719945,11.253374442854197,1.6465208661405142,1.204818546505619,3.4890073567099644e-06,1.2011638380871346,1.204817583082764,1.2084787299766755
2020-11-13,TOTAL,TOTAL,0,576,164950,38715,5824337,210147125,380.3571428571428,0.1809956442930841,21462.571428571428,23630.75,10.213116847813849,11.24485999986914,1.6692894626298596,1.2001611201854754,3.3735222116504258e-06,1.1965679795462387,1.200160185353598,1.203759573397122
2020-11-14,TOTAL,TOTAL,0,734,165684,26277,5850614,210147125,411.9285714285714,0.1960191325142189,22399.071428571428,23572.214285714286,10.658757015386923,11.2170053650338,1.8520302644931723,1.1935753466425028,3.2553224700232133e-06,1.190045514416883,1.193574439500917,1.1971103340788949
2020-11-15,TOTAL,TOTAL,0,140,165824,13905,5864519,210147125,407.4285714285714,0.1938777755958219,22664.64285714286,23544.839285714286,10.785131063364709,11.203978777113552,1.842823681447379,1.1860920094700131,3.139591680794239e-06,1.1826198302783235,1.1860911261944065,1.189569208244088
2020-11-16,TOTAL,TOTAL,0,257,166081,15741,5880260,210147125,414.0,0.1970048364925287,23199.785714285717,23516.55357142857,11.039782587692178,11.19051881934077,1.9243219553979625,1.1781688291618964,3.0287600927319163e-06,1.1747577002375444,1.1781679709546269,1.1815848352073486
2020-11-17,TOTAL,TOTAL,0,678,166759,35488,5915748,210147125,441.8571428571428,0.2102608555111771,24693.14285714286,23520.64285714286,11.7504071764688,11.192464734953123,2.1183843295721108,1.170080975943526,2.924290340108743e-06,1.1667285818416615,1.1700801413189312,1.1734381131480944
2020-11-18,TOTAL,TOTAL,0,755,167514,34530,5950278,210147125,451.6428571428572,0.2149174570638818,25494.35714285714,23552.89285714286,12.13167067732054,11.207811126201635,2.184299162276535,1.16197302182739,2.827103373113067e-06,1.1586789033445264,1.1619722103566696,1.1652717518314035
2020-11-19,TOTAL,TOTAL,0,647,168161,35981,5986259,210147125,454.7857142857143,0.2164130079275242,26361.42857142857,23623.80357142857,12.54427276672406,11.241554492562566,2.206534697385566,1.1543175890598825,2.7371758302527877e-06,1.1510761535163647,1.1543167981369726,1.15756351935304
2020-11-20,TOTAL,TOTAL,0,514,168675,38858,6025117,210147125,472.1428571428572,0.2246725274699128,27694.14285714286,23740.76785714286,13.178454312493145,11.297212777544711,2.3705350738774924,1.1473998238079233,2.654603348103492e-06,1.1442100612294477,1.1473990532936285,1.1505939651555668
2020-11-21,TOTAL,TOTAL,0,357,169032,30221,6055338,210147125,481.3571428571428,0.2290572106837735,28585.42857142857,23839.089285714286,13.60257894150518,11.34399972672207,2.4819625882534924,1.1413361559770738,2.579514839254816e-06,1.1381911725207587,1.1413354029739096,1.1444854186882485
2020-11-22,TOTAL,TOTAL,0,178,169210,17925,6073263,210147125,480.5,0.2286493331755074,29115.64285714286,23913.01785714286,13.854885170160124,11.379179161810022,2.4936241511224457,1.136410709244575,2.5115728090325703e-06,1.1333060187651784,1.1364099722408925,1.139519588055098
2020-11-23,TOTAL,TOTAL,0,355,169565,18156,6091419,210147125,492.57142857142856,0.2343936080835883,29454.5,23936.071428571428,14.016132745094655,11.390149367292764,2.6064640004837982,1.132735605785366,2.4498752672020307e-06,1.1296693297986766,1.1327348845833902,1.135805980303386
2020-11-24,TOTAL,TOTAL,0,627,170192,34529,6125948,210147125,523.2142857142857,0.2489752290041016,28605.071428571428,23968.214285714286,13.611926134402946,11.40544477385274,2.606399823512039,1.130039817576285,2.3935930136464803e-06,1.1270087252840215,1.1300391111574428,1.1330749243885545
2020-11-25,TOTAL,TOTAL,0,623,170815,44623,6170571,210147125,526.7142857142857,0.2506407288295215,29917.85714285714,24175.89285714286,14.236624528104842,11.504270095126383,2.643882570596756,1.1280429145902828,2.3415473126791142e-06,1.125045202872502,1.128042222430318,1.131044559796047
2020-11-26,TOTAL,TOTAL,0,710,171525,40882,6211453,210147125,510.7857142857143,0.2430610051342431,30416.5,24267.089285714286,14.473907268538648,11.547666562516278,2.4992573176059416,1.1264171940013368,2.2923785466700244e-06,1.1234513498051797,1.1264165155096808,1.129386894009608
2020-11-27,TOTAL,TOTAL,0,559,172084,33507,6244960,210147125,509.57142857142856,0.2424831786641994,30044.5,24279.42857142857,14.296888429951158,11.553538299145693,2.374232883824332,1.1248271105360532,2.24474945800987e-06,1.1218922391548802,1.1248264452102343,1.1277657629089757
2020-11-28,TOTAL,TOTAL,0,544,172628,51484,6296444,210147125,496.0,0.2360251181166527,31845.0,24792.85714285714,15.153669125856467,11.797856926597088,2.214377509271749,1.122961283933115,2.197908662550924e-06,1.1200569961940674,1.1229606313263223,1.125869280382734
2020-11-29,TOTAL,TOTAL,0,233,172861,21008,6317452,210147125,502.6428571428572,0.2391861688057151,32352.35714285714,25007.48214285714,15.395098620957649,11.899987755177303,2.21774002930934,1.1206196518788645,2.151633921281152e-06,1.1177445625554454,1.1206190109983212,1.123498383273549
2020-11-30,TOTAL,TOTAL,0,351,173212,23691,6341143,210147125,509.3571428571428,0.2423812092871329,32920.21428571428,24965.464285714286,15.66531747018394,11.879993259824175,2.195525204974184,1.1176298868291394,2.1058681006577333e-06,1.114786495460807,1.1176292583319842,1.1204768498949664
2020-12-01,TOTAL,TOTAL,0,685,173897,51984,6393127,210147125,509.8571428571428,0.2426191378336215,34098.5,25330.85714285714,16.226013084880414,12.05386804261878,2.0647721750399186,1.113771228447339,2.060565698033201e-06,1.1109602898208857,1.1137706120927016,1.1165856697663583
