,DATA,OBITOS_NOVOS_PAINEL,OBITOS_ACUMULADO_PAINEL,CASOS_NOVOS_PAINEL,CASOS_ACUMULADO_PAINEL,day_of_week,CASOS_NOVOS_MEDIA_MOVEL_7_DIAS_PAINEL,OBITOS_NOVOS_MEDIA_MOVEL_7_DIAS_PAINEL,OBITOS_NOVOS_SIM,OBITOS_ACUMULADO_SIM,OBITOS_NOVOS_MEDIA_MOVEL_7_DIAS_SIM,POPULACAO_2022,TAXA_OBITOS_NOVOS_SIM,TAXA_OBITOS_NOVOS_MEDIA_MOVEL_7_DIAS_SIM,TAXA_OBITOS_SIM,NOVOS_CASOS_SRAG,NOVOS_OBITOS_SRAG,CASOS_INICIO_SINTOMAS_ESTIMADOS,NUMERO_REPRODUCAO_EFETIVO_MEDIA,NUMERO_REPRODUCAO_EFETIVO_VARIANCIA,NUMERO_REPRODUCAO_EFETIVO_QUANTIL_0.025,NUMERO_REPRODUCAO_EFETIVO_MEDIANA,NUMERO_REPRODUCAO_EFETIVO_QUANTIL_0.975,NUMERO_REPRODUCAO_EFETIVO_ATRASADO_MEDIA,NUMERO_REPRODUCAO_EFETIVO_ATRASADO_VARIANCIA,NUMERO_REPRODUCAO_EFETIVO_ATRASADO_QUANTIL_0.025,NUMERO_REPRODUCAO_EFETIVO_ATRASADO_MEDIANA,NUMERO_REPRODUCAO_EFETIVO_ATRASADO_QUANTIL_0.975,NUMERO_REPRODUCAO_EFETIVO_SRAG_MEDIA,NUMERO_REPRODUCAO_EFETIVO_SRAG_VARIANCIA,NUMERO_REPRODUCAO_EFETIVO_SRAG_QUANTIL_0.025,NUMERO_REPRODUCAO_EFETIVO_SRAG_MEDIANA,NUMERO_REPRODUCAO_EFETIVO_SRAG_QUANTIL_0.975,TAXA_FATALIDADE,TAXA_FATALIDADE_SRAG,NOVOS_OBITOS_MEDIA_MOVEL_7_DIAS_SRAG,NOVOS_CASOS_MEDIA_MOVEL_7_DIAS_SRAG,EPIDEMIC_EPISODE,ONSET_NUMERO_REPRODUCAO_EFETIVO_MEDIA,ONSET_TAXA_OBITOS_NOVOS_MEDIA_MOVEL_7_DIAS
162,2020-07-27,614.0,87618.0,23284.0,2442375.0,0.0,46247.0,1071.142857142857,1011.0,105644.0,1030.428571428571,203062512.0,0.4978762401993727,0.5074440187308287,52.02535857529429,3076,985.0,49573.64778973168,1.0515457492191076,1.7233122990987572e-06,1.04897442174247,1.051545203133712,1.0541197869237573,0.9636316483541388,1.337446109042386e-06,0.9613665324740966,0.9636311858065244,0.9658993928541296,0.9327324717325955,2.2363214179935915e-05,0.9234842634503668,0.9327244756664032,0.9420261209856788,2.7907471962395696,30.477441962330264,994.0,2731.714285714286,0,,0
163,2020-07-28,921.0,88539.0,40816.0,2483191.0,1.0,46219.57142857143,1007.4285714285714,1007.0,106651.0,1011.2857142857144,203062512.0,0.4959064034428964,0.4980169428248353,52.52126497873719,2502,973.0,49271.53540888947,1.038833939346152,1.6854363702428255e-06,1.0362926046804732,1.038833399233168,1.041378343429376,0.9617729009300544,1.3420358468280315e-06,0.9595045602620124,0.9617724361663396,0.9640448773980768,0.9334582084565828,2.262111620003644e-05,0.9241628686007388,0.9334501368482688,0.942799418582668,2.74952022841808,30.170594442490327,980.2857142857144,2707.5714285714284,0,,0
164,2020-07-29,1595.0,90134.0,69074.0,2552265.0,2.0,46393.0,1051.857142857143,1038.0,107689.0,1008.2857142857144,203062512.0,0.5111726383055873,0.4965395652574781,53.03243761704278,2194,1024.0,49012.9707586191,1.0265380961942598,1.6516913999826292e-06,1.0240224348673044,1.0265375605983862,1.029056801268395,0.959968822690398,1.3471683431727156e-06,0.9576949219411072,0.9599683547653916,0.962245382618914,0.9348683239113618,2.290129078927579e-05,0.9255163768938466,0.9348601658191112,0.9442666326799064,2.959662078769537,32.05524344569288,978.1428571428572,2645.8571428571427,0,,0
165,2020-07-30,1129.0,91263.0,57837.0,2610102.0,3.0,46089.57142857143,1025.857142857143,1041.0,108730.0,1016.0,203062512.0,0.5126500158729446,0.500338536144968,53.54508763291572,2431,1003.0,48558.44132077539,1.0148184809619305,1.622388015689844e-06,1.0123240104680282,1.0148179482676831,1.0173159787133086,0.9581675884659052,1.352744756544766e-06,0.955890591105114,0.9581671183816554,0.960447257276722,0.9367740541023092,2.320157997711404e-05,0.9273686311856498,0.9367658190951776,0.9462346274940384,3.1007191183353897,31.992942050520064,984.2857142857144,2614.8571428571427,0,,0
166,2020-07-31,1212.0,92475.0,52383.0,2662485.0,4.0,45588.42857142857,1033.857142857143,994.0,109724.0,1017.0,203062512.0,0.4895044339843486,0.500830995334087,54.03459206690007,2466,968.0,48035.86855391318,1.0037257675122169,1.5973771822808911e-06,1.001250936742086,1.0037252373763614,1.006203611000693,0.956518835332178,1.358900102653268e-06,0.9542356420780084,0.9565183618690992,0.9588047192379774,0.939562002113113,2.3513086377007543e-05,0.9300909637047264,0.9395536777044012,0.9490796113307596,2.977219436219556,32.33998688032987,986.0,2588.5714285714284,0,,0
167,2020-08-01,1088.0,93563.0,45392.0,2707877.0,5.0,44766.28571428572,1016.2857142857144,992.0,110716.0,1006.7142857142856,203062512.0,0.4885195156061105,0.4957657008174337,54.523111582506175,3916,965.0,47584.06084923021,0.9932439095252026,1.5764030661073078e-06,0.990786801218262,0.9932433814380326,0.995704018907978,0.9548798888568212,1.3655758588686712e-06,0.9525897162363136,0.9548794116744136,0.9571727732656004,0.9426622672172016,2.3828861862576407e-05,0.933131942890254,0.94265386456205,0.9522403431252036,2.9715977901309065,30.488782051282048,978.4285714285714,2726.428571428572,0,,0
168,2020-08-02,541.0,94104.0,25800.0,2733677.0,6.0,44940.857142857145,1014.2857142857144,911.0,111627.0,999.1428571428572,203062512.0,0.4486303212874664,0.4920370812426752,54.97174190379364,2520,902.0,47034.27075076059,0.9833965637137784,1.5588443614902132e-06,0.980951885168772,0.983396035718103,0.985844242814661,0.9533251063033592,1.3727329921682913e-06,0.9510302325855962,0.953324626376322,0.9556227074068964,0.9456486402843708,2.413199899181512e-05,0.9360456680689052,0.9456401357897214,0.955299942826028,2.738908216295151,30.679262258209626,974.2857142857144,2729.285714285714,0,,0
169,2020-08-03,561.0,94665.0,16641.0,2750318.0,0.0,43991.857142857145,1006.7142857142856,993.0,112620.0,996.5714285714286,203062512.0,0.4890119747952296,0.4907707576135119,55.46075387858888,2655,946.0,46680.445439864285,0.974288959032005,1.5450249394810952e-06,0.971853879684216,0.974288430274123,0.9767270432672271,0.9518040006681754,1.3803062799033214e-06,0.9495026998337698,0.9518035172753808,0.9541080485839692,0.9483876556334858,2.442578420668185e-05,0.938711293252561,0.9483790453732772,0.9581129493972008,2.66560824647385,31.595377877178265,968.7142857142856,2669.1428571428573,0,,0
170,2020-08-04,1154.0,95819.0,51603.0,2801921.0,1.0,45532.857142857145,1040.0,984.0,113604.0,993.2857142857144,203062512.0,0.4845798420931579,0.4891526774206922,55.94533372068203,2331,952.0,46236.802934663545,0.96625719178768,1.5354124385872566e-06,0.96382871817715,0.9662566615196684,0.9686883448543528,0.9503845011996144,1.3884017428643474e-06,0.9480775309601532,0.9503840146942863,0.9526942362087324,0.9509212748966516,2.470163817270712e-05,0.9412054477265706,0.9509126173362524,0.9606863022524704,2.501779721346486,31.934996220710502,965.7142857142856,2644.714285714286,0,,0
171,2020-08-05,1421.0,97240.0,55676.0,2857597.0,2.0,43618.857142857145,1015.1428571428572,967.0,114571.0,983.1428571428572,203062512.0,0.4762080358781339,0.4841577342167702,56.42154175656017,2494,944.0,45697.89976883689,0.9594740335559448,1.5297625178750003e-06,0.9570530616246,0.9594735028305406,0.9618980215559884,0.9490034505258288,1.3969463675636029e-06,0.9466879683986203,0.9490029597075254,0.9513217219329771,0.9529406183655706,2.4967359859628997e-05,0.9431669728095812,0.9529318471729246,0.9627800822273892,2.278833011264552,32.33144571898747,954.2857142857144,2687.5714285714284,0,,0
172,2020-08-06,1253.0,98493.0,54615.0,2912212.0,3.0,43158.57142857143,1032.857142857143,920.0,115491.0,965.8571428571428,203062512.0,0.4530624539895379,0.4756452253762835,56.8746042105497,2380,943.0,45270.587662600585,0.954054010861348,1.528245940007806e-06,0.951632859606655,0.954053477045627,0.956478178549946,0.9477796851322446,1.4059938810721836e-06,0.9454584445627172,0.9477791912304248,0.9501041089204736,0.9546514086551804,2.522303462081453e-05,0.9448390122055929,0.9546426123645508,0.964513793682498,2.014684673693036,32.10008243223585,945.7142857142856,2680.285714285714,0,,0
173,2020-08-07,1079.0,99572.0,50230.0,2962442.0,4.0,42851.0,1013.8571428571428,937.0,116428.0,957.7142857142856,203062512.0,0.4614342602045621,0.4716352005505997,57.33603847075427,2595,917.0,44905.87541906133,0.9499480288840624,1.5307346434486814e-06,0.9475240415736867,0.9499474914928062,0.9523750701446224,0.9465412982565332,1.4154962524622388e-06,0.9442130661337844,0.946540800722391,0.94887235782478,0.956493077926715,2.5463705045198757e-05,0.9466304510851664,0.9564842083243044,0.9664061099705517,2.0452008406558115,32.246821461882085,938.4285714285714,2698.714285714286,0,,0
174,2020-08-08,905.0,100477.0,49970.0,3012412.0,5.0,43505.0,987.7142857142856,960.0,117388.0,953.1428571428572,203062512.0,0.4727608215543005,0.4693839585431983,57.80879929230857,2507,938.0,44484.00677914652,0.9470772961722383,1.5366019264215715e-06,0.9446499864555304,0.9470767557060276,0.9495075977196216,0.9453946309295648,1.4255748495844878e-06,0.9430558891635116,0.9453941282810088,0.947736229205908,0.9578638513370136,2.569680545319576e-05,0.9479575028675424,0.9578549155682824,0.9678136765320108,2.0758103228317517,34.211902520656835,934.5714285714286,2497.428571428572,0,,0
175,2020-08-09,572.0,101049.0,23010.0,3035422.0,6.0,43106.42857142857,992.1428571428572,938.0,118326.0,957.0,203062512.0,0.4619267193936811,0.4712834439869433,58.27072601170224,2242,899.0,43926.05148119466,0.9451221492735492,1.545180433179737e-06,0.9426884225171012,0.9451216047829868,0.947558970324951,0.9443924799810096,1.4361322884432817e-06,0.9420472616510462,0.9443919732807168,0.9467422567177072,0.959081849953503,2.590725362726176e-05,0.9491180458571024,0.9590728215172593,0.9690963799492088,2.029443309420561,34.501134385057775,934.1428571428572,2457.714285714286,0,,0
176,2020-08-10,703.0,101752.0,22048.0,3057470.0,0.0,43878.857142857145,1012.4285714285714,937.0,119263.0,949.0,203062512.0,0.4614342602045621,0.4673437704739908,58.732160271906814,3652,918.0,43528.67843972653,0.9438032106873,1.5556023963445935e-06,0.9413603013028562,0.943802661309921,0.9462492421380744,0.9436027494463296,1.4473252232066523e-06,0.941245648479086,0.9436022378996044,0.9459627574914206,0.9597903836199247,2.6110745802681296e-05,0.949792405903648,0.9597813255864804,0.9698300796993322,2.019701248033108,35.1546892716376,930.1428571428572,2600.1428571428573,0,,0
177,2020-08-11,1274.0,103026.0,52160.0,3109630.0,1.0,43958.42857142857,1029.571428571429,878.0,120141.0,933.8571428571428,203062512.0,0.4323791680465373,0.4598865313244736,59.164539439953344,2223,831.0,42970.72314177467,0.942961159336362,1.5676152744666382e-06,0.9405103953030652,0.9429606056595105,0.9454156544395944,0.9429154523350204,1.4591965532657308e-06,0.9405489831849264,0.9429149363350656,0.9452848538702998,0.9601054116908196,2.6292965449934328e-05,0.9500702465671056,0.960096282070733,0.9701819948383498,1.904986253475376,34.9104020979021,912.8571428571428,2584.714285714286,0,,0
178,2020-08-12,1175.0,104201.0,55155.0,3164785.0,2.0,43884.0,994.4285714285714,932.0,121073.0,928.8571428571428,203062512.0,0.4589719642589667,0.4574242353788783,59.62351140421232,2401,917.0,42752.98448891541,0.9425370130562484,1.5808557894812411e-06,0.940074367575128,0.9425364542981144,0.9450021979249628,0.9424406975899422,1.4713772350361612e-06,0.9400645289476796,0.9424401770863196,0.9448198242113616,0.9603056295594348,2.646096952558371e-05,0.9502370788797708,0.9602964216013194,0.9704265082876866,2.044378429363341,35.1158940397351,909.0,2571.428571428572,0,,0
179,2020-08-13,1262.0,105463.0,60091.0,3224876.0,3.0,44666.28571428572,995.7142857142856,876.0,121949.0,922.5714285714286,203062512.0,0.4313942496682992,0.4543287776187013,60.05490565388061,2326,866.0,42385.55051221541,0.9425998588161504,1.5950712369830188e-06,0.9401260681215926,0.942599294731894,0.945076855155007,0.9420886454732524,1.484155402795211e-06,0.9397024535520287,0.9420881203701624,0.9444778215120254,0.9597253209480714,2.662271163720431e-05,0.9496370938997556,0.959716071266888,0.9698661131535516,1.956829757087604,32.93686140948389,898.0,2563.714285714286,0,,0
180,2020-08-14,1060.0,106523.0,50644.0,3275520.0,4.0,44725.42857142857,993.0,898.0,122847.0,917.0,203062512.0,0.4422283518289186,0.4515850764221807,60.49713400570954,2459,872.0,42045.33386712283,0.94327904079718,1.610478901893731e-06,0.9407936977749052,0.9432784718395006,0.9457683678997304,0.941845624963004,1.4974590153510523e-06,0.9394485653312776,0.9418450948640428,0.944245837149094,0.9584203058542676,2.67590298035544e-05,0.9483003146824688,0.958410992348236,0.9685892129631976,1.9981817372673925,32.66684114106255,891.5714285714286,2544.285714285714,0,,0
181,2020-08-15,709.0,107232.0,41576.0,3317096.0,5.0,43526.28571428572,965.0,900.0,123747.0,908.4285714285714,203062512.0,0.4432132702071567,0.447363997658303,60.940347275916686,2506,851.0,41664.29122461912,0.9445938133476804,1.6275010305904347e-06,0.9420951375847504,0.94459323960866,0.9470945709931574,0.9417294582982236,1.5112647759998693e-06,0.9393219718446636,0.9417289235711048,0.9441399835618928,0.9565879438128452,2.687789435958637e-05,0.9464481589582788,0.9565785682862928,0.9667810089928504,2.04583315743498,32.93727253264825,879.1428571428571,2544.1428571428573,0,,0
182,2020-08-16,620.0,107852.0,23101.0,3340197.0,6.0,43539.28571428572,971.8571428571428,912.0,124659.0,904.7142857142856,203062512.0,0.4491227804765855,0.4455348635272894,61.38947005639327,2154,874.0,41160.770589882086,0.9468148198891267,1.6460266633096677e-06,0.9443031248873448,0.946814240966857,0.9493298048584132,0.9417837372420076,1.5252783270163745e-06,0.9393645880947872,0.9417831973493545,0.9442059545546452,0.9542668993171796,2.697841647737056e-05,0.9441029472935448,0.9542574558860312,0.9644845175621436,2.0029492046559785,33.10646572678658,875.5714285714286,2531.5714285714284,0,,0
183,2020-08-17,684.0,108536.0,19373.0,3359570.0,0.0,43157.142857142855,969.1428571428572,871.0,125530.0,895.2857142857143,203062512.0,0.4289319537227039,0.440891676887024,61.81840201011598,2386,833.0,40722.57155100282,0.9496902483607064,1.6657178173946823e-06,0.9471615234119782,0.949689663335319,0.9522222979604512,0.9419859225373268,1.5397359364857685e-06,0.939554929166344,0.9419853774588808,0.9444200135441588,0.9516525515792802,2.7095905613582545e-05,0.9414622983233668,0.9516430372226992,0.9618945494560855,1.9968427809728424,32.126720884494766,863.4285714285714,2350.714285714286,0,,0
184,2020-08-18,1352.0,109888.0,47784.0,3407354.0,1.0,42532.0,980.2857142857144,849.0,126379.0,891.1428571428571,203062512.0,0.4180978515620845,0.4388514888178164,62.23649986167807,2285,801.0,40355.137574302826,0.9531603178091728,1.686026025208173e-06,0.9506178857901252,0.9531597285757496,0.955706098393156,0.9421870515507108,1.5545946487151457e-06,0.9397438631559736,0.9421865011036898,0.9446333680904652,0.9491200321167688,2.7226316203231825e-05,0.9389235050443387,0.9491104760491628,0.9593708655136453,1.9671642779120189,32.054152009380665,859.1428571428571,2359.5714285714284,0,,0
185,2020-08-19,1212.0,111100.0,49298.0,3456652.0,2.0,41695.28571428572,985.5714285714286,828.0,127207.0,876.2857142857143,203062512.0,0.4077562085905842,0.4315349522937617,62.644256070268646,2119,837.0,40001.31226340653,0.956567969531546,1.7059081339265e-06,0.9540116623656149,0.9565673759699294,0.959127733122542,0.9424943877680324,1.5696246279717834e-06,0.9400412423003296,0.9424938330038126,0.9449506859150364,0.9468826236719255,2.7367889394279128e-05,0.9366276077911112,0.9468729344261332,0.957167382257368,1.9322769596975569,31.411783388915357,847.7142857142857,2319.285714285714,0,,0
186,2020-08-20,1204.0,112304.0,45323.0,3501975.0,3.0,39585.57142857143,977.2857142857144,790.0,127997.0,864.0,203062512.0,0.3890427594040597,0.4254847393988704,63.0332988296727,3112,768.0,39742.74761313617,0.9595523103878962,1.7241976338574503e-06,0.9569814600373396,0.9595517119182968,0.962127131101286,0.9428630707366412,1.5847848383252326e-06,0.9403970441509704,0.9428625103468536,0.9453322819712514,0.9452239994933064,2.754298582920901e-05,0.9349490264844412,0.9452142552483016,0.9555543482223648,1.8158832318124356,33.382908134080765,833.7142857142857,2431.5714285714284,0,,0
187,2020-08-21,1054.0,113358.0,30355.0,3532330.0,4.0,36687.142857142855,976.4285714285714,781.0,128778.0,847.2857142857143,203062512.0,0.3846106267019882,0.417253635809309,63.41790945637469,2210,788.0,39557.66975820579,0.9615741633277436,1.7404354907080078e-06,0.9589928045155842,0.9615735612229096,0.9641599948285836,0.9432256775651632,1.6000207392688335e-06,0.9407474673268,0.9432251118386124,0.945707102780849,0.9440998716837332,2.774202184699716e-05,0.9337975900203782,0.944090063697202,0.9544578913048154,1.811794727335996,33.434085096489184,821.7142857142857,2396.0,0,,0
188,2020-08-22,892.0,114250.0,50032.0,3582362.0,5.0,37895.142857142855,1002.5714285714286,830.0,129608.0,837.2857142857143,203062512.0,0.4087411269688223,0.4123290439181183,63.82665058334352,2076,825.0,39212.00964679172,0.9624417429846992,1.7535185187238696e-06,0.9598497120286358,0.962441136435498,0.9650372209098348,0.9435247420556682,1.6152416516710892e-06,0.9410352063235848,0.9435241713243336,0.9460175212068466,0.9434203263163414,2.7964961897035275e-05,0.9330982091743698,0.943410473282518,0.9537984374158732,1.8915715997291245,31.459809900554912,818.0,2334.5714285714284,0,,0
189,2020-08-23,494.0,114744.0,23421.0,3605783.0,6.0,37940.857142857145,984.5714285714286,786.0,130394.0,819.2857142857143,203062512.0,0.3870729226475835,0.4034647785139752,64.2137235059911,1970,757.0,38765.64540843024,0.961908228765116,1.763646711550943e-06,0.959306765598305,0.9619076174513056,0.9645131659778818,0.943809768173164,1.6306827843176244e-06,0.9413078605177164,0.9438091919257284,0.946314950595252,0.9430237934331902,2.820230756654357e-05,0.9326357354970236,0.9430138095489174,0.9534685889386418,1.7880529981248516,31.00093958989665,801.2857142857143,2308.285714285714,0,,0
190,2020-08-24,565.0,115309.0,17078.0,3622861.0,0.0,37613.0,967.5714285714286,810.0,131204.0,810.5714285714286,203062512.0,0.398891943186441,0.3991733484373662,64.61261544917754,2217,803.0,38615.9500845895,0.9601168565070513,1.7709137208365336e-06,0.9575105767701746,0.9601162417796728,0.9627266296889078,0.9439724569195724,1.6456969760605936e-06,0.9414592745836056,0.9439718755636984,0.9464889430530148,0.9425796562879633,2.8438770055746925e-05,0.9321753501590742,0.9425696496496696,0.95303392942858,1.8457752255947495,30.99444444444444,797.0,2284.1428571428573,0,,0
191,2020-08-25,1271.0,116580.0,47134.0,3669995.0,1.0,37520.142857142855,956.0,786.0,131990.0,801.5714285714286,203062512.0,0.3870729226475835,0.3947412157352946,64.99968837182513,2315,739.0,38294.785571622095,0.957046899019829,1.775969663733919e-06,0.9544375110129149,0.957046280845022,0.959659800063173,0.94401163451738,1.6605674961495573e-06,0.941487055691582,0.9440110478908492,0.9465395622531128,0.9423747523826882,2.8685306756171592e-05,0.931889770695866,0.9423645737588816,0.9529175783266138,1.7597165007803903,30.74222668004012,788.1428571428571,2288.428571428572,0,,0
192,2020-08-26,1085.0,117665.0,47161.0,3717156.0,2.0,37214.857142857145,937.8571428571428,782.0,132772.0,795.0,203062512.0,0.3851030858911073,0.3915050553496551,65.38479145771623,2034,769.0,37962.73412601173,0.9527810332179042,1.779660150387593e-06,0.9501683320497804,0.9527804106927036,0.955397222034252,0.943931551373402,1.675394507592836e-06,0.9413949238551144,0.9439309590870272,0.9464707373603494,0.9419034176180884,2.8939229130833094e-05,0.9314299504144988,0.9418932561671548,0.952434631486824,1.7484460741412682,30.59517125210556,778.4285714285714,2276.285714285714,0,,0
193,2020-08-27,984.0,118649.0,44235.0,3761391.0,3.0,37059.42857142857,906.4285714285714,755.0,133527.0,790.0,203062512.0,0.3718066877848925,0.3890427594040597,65.75659814550113,1993,753.0,37622.51748091913,0.9475196268126032,1.7821019710500998e-06,0.9449052499280683,0.9475190000220564,0.9501375656961036,0.943654514149466,1.6900616333733757e-06,0.9411085492533656,0.9436539173163434,0.9462038707989672,0.9414009728253764,2.9189080997068357e-05,0.9308404964849027,0.941390635954833,0.9520201927253577,1.734584028042168,30.512662137121684,776.2857142857143,2116.428571428572,0,,0
194,2020-08-28,855.0,119504.0,43412.0,3804803.0,4.0,38924.71428571428,878.0,792.0,134319.0,791.5714285714286,203062512.0,0.3900276777822978,0.389816623844104,66.14662582328342,2335,788.0,37342.17896536285,0.9413640926894512,1.784035176399793e-06,0.9387477097961032,0.9413634608256434,0.9439840664126876,0.943246726857746,1.7044816340921657e-06,0.940690132368636,0.9432461247667984,0.945806742980042,0.9415076661757588,2.945695509035638e-05,0.9309089223394088,0.9414972606710732,0.9521627788714232,1.8190468378311868,30.664183736809434,776.2857142857143,2134.285714285714,0,,0
195,2020-08-29,958.0,120462.0,41350.0,3846153.0,5.0,37684.42857142857,887.4285714285714,732.0,135051.0,777.5714285714286,203062512.0,0.3604801264351541,0.3829221951964371,66.50710594971858,1789,728.0,36988.35365446654,0.934424007797256,1.7858624215462912e-06,0.9318068646732636,0.934423370863739,0.9370447705618744,0.9426734684558712,1.7188010223701566e-06,0.940105411855474,0.9426728605804476,0.9452449795621528,0.941702351300412,2.9735648380524932e-05,0.9310338264588932,0.941691804572904,0.952430812300288,1.696127110228401,32.43391066545123,762.4285714285714,2093.285714285714,0,,0
196,2020-08-30,366.0,120828.0,16158.0,3862311.0,6.0,36646.857142857145,869.1428571428571,798.0,135849.0,779.2857142857143,203062512.0,0.3929824329170123,0.3837664109492126,66.90008838263559,1927,766.0,36721.62380471395,0.9268537108288396,1.787774626326964e-06,0.9242336412503804,0.9268530672479274,0.929475656499305,0.9419302630460772,1.7330820356363603e-06,0.939350435159294,0.94192964909673,0.9445135799563504,0.9424349535605993,3.0027652924292624e-05,0.9317106900561706,0.9424243274111272,0.9532080046533824,1.8762343647136277,32.366652539807475,763.7142857142857,2087.1428571428573,0,,0
197,2020-08-31,553.0,121381.0,45961.0,3908272.0,0.0,40773.0,867.4285714285714,797.0,136646.0,777.4285714285714,203062512.0,0.3924899737278932,0.3828518438837058,67.29257835636349,2015,791.0,36226.26836945914,0.918808363627314,1.790359548671261e-06,0.9161879952146924,0.9188077142546892,0.9214324223709804,0.9410751360073744,1.7474639166857614e-06,0.938487965359533,0.9410745179939785,0.9436658187743584,0.943544397579722,3.0339511919972933e-05,0.9327995763650812,0.943533720081775,0.9543551217191902,1.9114870814446303,32.854943024330154,762.0,2058.285714285714,0,,0
198,2020-09-01,1215.0,122596.0,42659.0,3950931.0,1.0,40133.71428571428,859.4285714285714,751.0,137397.0,772.4285714285714,203062512.0,0.3698368510284163,0.3803895479381105,67.6624152073919,3088,746.0,35788.06933057988,0.9104813305848588,1.7945473666756596e-06,0.907857571903798,0.9104806735665506,0.9131088230467528,0.9400584062035738,1.7620573803373114e-06,0.9374578894399944,0.9400577811169524,0.942662475282853,0.9445673882979426,3.064910354713484e-05,0.9337485346961504,0.9445565745250684,0.9554531280830926,1.8971558901331291,31.37888490687974,763.0,2168.714285714286,0,,0
199,2020-09-02,1184.0,123780.0,46934.0,3997865.0,2.0,40101.28571428572,873.5714285714286,758.0,138155.0,769.0,203062512.0,0.3732840653522497,0.3787011164325594,68.03569927274415,1980,734.0,35322.65296009321,0.90243370412365,1.8013986333302122e-06,0.8998033461552282,0.9024330378970224,0.9050678482030214,0.9389924230546778,1.7766369590937623e-06,0.9363817111449848,0.9389917923376428,0.9416067192772438,0.9452646887396166,3.0957664339227925e-05,0.9343985574807824,0.9452537880686396,0.956185932946364,2.06611892060278,31.636060100166947,758.0,2161.0,0,,0
200,2020-09-03,834.0,124614.0,43773.0,4041638.0,3.0,40035.28571428572,852.1428571428571,715.0,138870.0,763.2857142857143,203062512.0,0.35210832022013,0.3758870639233077,68.38780759296428,1875,706.0,34838.18445748136,0.8953348974080162,1.8125031922720652e-06,0.8926992723874922,0.8953342231974792,0.8979746600806608,0.9378698576452128,1.791665864650998e-06,0.935247474354308,0.9378692205096294,0.9404958617250724,0.9454790444440182,3.1249662323715145e-05,0.9345660394211116,0.9454680740394186,0.956456174484636,1.8867853399983412,32.1808836127769,751.2857142857143,2144.1428571428573,0,,0
201,2020-09-04,907.0,125521.0,51194.0,4092832.0,4.0,41147.0,859.5714285714286,751.0,139621.0,757.4285714285714,203062512.0,0.3698368510284163,0.3730026601013246,68.7576444439927,1946,732.0,34478.91568026359,0.8898833171081981,1.8292977326656095e-06,0.887234659695239,0.8898826320312174,0.8925358677571041,0.9367875124679856,1.806946327221413e-06,0.9341539904947462,0.9367868691611796,0.9394246903007276,0.9451782436542614,3.151678761653809e-05,0.9342060681591134,0.9451671726557184,0.9561977302887316,1.9793965043338129,32.200767421710616,743.2857142857143,2088.5714285714284,0,,0
202,2020-09-05,682.0,126203.0,30168.0,4123000.0,5.0,39549.57142857143,820.1428571428571,736.0,140357.0,758.0,203062512.0,0.3624499631916303,0.3732840653522497,69.12009440718433,2032,703.0,33885.57785122211,0.8867113843151074,1.8527011770710216e-06,0.8840456068823004,0.8867106878598887,0.8893811196454458,0.9357238251330964,1.8226351924589871e-06,0.9330788551147092,0.9357231754785552,0.9383724870846396,0.9442604686555414,3.1762896962712924e-05,0.9332530539244556,0.9442492698793092,0.9553381804299635,1.95677026559966,32.38476452561135,739.7142857142857,2123.285714285714,0,,0
203,2020-09-06,447.0,126650.0,14521.0,4137521.0,6.0,39315.71428571428,831.7142857142857,719.0,141076.0,746.7142857142857,203062512.0,0.3540781569766063,0.3677263116464774,69.47417256416094,1732,703.0,33463.709211307294,0.8862267865441156,1.8837483777525493e-06,0.8835383355686621,0.886226077795,0.8889192652823003,0.9347546237027378,1.8391533185771312e-06,0.932098099169756,0.9347539670813506,0.9374160811011848,0.9432250482469496,3.2007955070187914e-05,0.9321615992400232,0.9432137604581488,0.9543340618501904,1.916304004325296,31.930832136837505,730.7142857142857,2095.428571428572,0,,0
204,2020-09-07,310.0,126960.0,10273.0,4147794.0,0.0,34217.42857142857,797.0,733.0,141809.0,737.5714285714286,203062512.0,0.3609725856242732,0.3632238276316746,69.8351451497852,1950,710.0,33109.883900411005,0.8885744565271196,1.9226126982956557e-06,0.8858571638076924,0.8885737343938345,0.8912958530704064,0.9338564663124784,1.8561976869779287e-06,0.9311882894965616,0.9338558038759238,0.936528407700676,0.9418914544774856,3.225111933050582e-05,0.9308082682117792,0.9418800475481264,0.9530632098863704,1.9696434603691304,31.592820384084348,719.1428571428571,2086.1428571428573,0,,0
205,2020-09-08,504.0,127464.0,14279.0,4162073.0,1.0,30163.14285714286,695.4285714285714,722.0,142531.0,733.4285714285714,203062512.0,0.3555555345439635,0.3611836395624671,70.19070068432916,1910,704.0,32674.40659469249,0.8934718947897378,1.9685425094145564e-06,0.8907226012478127,0.89347115959257,0.896225366396487,0.93316369238181,1.8740450857054865e-06,0.9304824391883976,0.9331630232042244,0.935848357018825,0.9404843055102516,3.249880297789585e-05,0.9293316800967132,0.940472761974844,0.951702978459384,1.9482221605452248,33.69557880526493,713.1428571428571,1917.857142857143,0,,0
