date,S,I,R,D,I_accumulated,D_new_deaths,reproduction_number_sird,I_new_cases,days_between_infections,case_fatality_probability,loss_immunity_in_days,train_period,outbreak,alpha,estimation,days_to_fit_within_outbreak
2020-03-05,99998.95112273088,0.6452954622977901,0.4024347504742585,0.0011470563644146508,1.0560670395721679,0.00020528160183949705,2.519528337548208,0.18521853956271406,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-06,99998.72900198132,0.7802828141294222,0.48932008016191725,0.001395124398502722,1.2798898669697372,0.00024806803408807107,2.519523706146976,0.2238228273975693,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-07,99998.46029096073,0.9435900542935086,0.5944237474569561,0.001695237533018662,1.5506704183418387,0.0003001131345159401,2.5195181097033346,0.27078055137210155,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-08,99998.13540886028,1.141040744962924,0.721492296209148,0.0020580985735462686,1.8780650303154263,0.0003628610405276066,2.5195113393944575,0.32739461197358755,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-09,99997.74262116065,1.3797674801161623,0.8751145427950852,0.0024968164615413696,2.273900731009512,0.000438717887995101,2.519503153827063,0.3958357006940856,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-10,99997.26743198367,1.6685812027690134,1.0609592284157545,0.0030275851807823654,2.752787679995739,0.0005307687192409958,2.519493257344054,0.4788869489862271,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-11,99996.6932069845,2.0175926009099916,1.2855314267292677,0.0036689878828381306,3.331491365076727,0.0006414027020557652,2.5194812847145127,0.5787036850809879,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-12,99995.99837670503,2.4399117275452675,1.5572664456031697,0.004445121865959581,4.0317513064039945,0.0007761339831214502,2.519466816827782,0.7002599413272677,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-13,99995.15862835878,2.950315981492741,1.8856725102784282,0.005383149454502237,4.878071984361876,0.0009380275885426566,2.5194493102305504,0.8463206779578814,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-14,99994.14286085067,3.5677080867605953,2.2829132438574393,0.006517818728101372,5.901799734207177,0.0011346692735991343,2.5194281523499744,1.0237277498453015,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-15,99992.91451740987,4.314306321195848,2.763286294861607,0.007889974097293287,7.139779597962885,0.0013721553691919157,2.519402559578371,1.237979863755708,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-16,99991.42977626271,5.216743615098211,3.3439315427239436,0.009548579476853381,8.636178940264974,0.001658605379560094,2.519371610849573,1.4963993423020892,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-17,99989.63336992596,6.308607564021899,4.046467118039887,0.01155539198497238,10.446701156408736,0.0020068125081189984,2.5193342020520233,1.8105222161437613,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-18,99987.46266904732,7.627959081665904,4.895391473955469,0.013980397071174112,12.634469601991412,0.0024250050862017324,2.519288940693774,2.1877684455826767,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-19,99984.83628438071,9.224255375309202,5.922545687695878,0.016914556284903702,15.281515663117064,0.00293415921372959,2.5192342487968964,2.6470460611256517,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-20,99981.66188783575,11.153599780151543,7.1640513246507505,0.020461059447652082,18.48089591202547,0.00354650316274838,2.519168075718532,3.1993802489084064,3.17517000149702,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-21,99977.82525629917,13.485131461668782,8.664863905466131,0.02474833369014965,22.34774046694038,0.004287274242497568,2.003761220298278,3.866844554914909,3.9917595320245822,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-22,99973.94362785574,15.582951109962753,10.443589577905637,0.0298314563985579,26.265873743394714,0.005083122708408251,1.6688821575176989,3.918133276454334,4.792564882112781,0.0027924433623811,261.1649445438951,True,0.0,0.0,8.0,21.0
2020-03-23,99970.53319224693,16.999169576896207,12.432115828947452,0.03552234724658893,29.720053275070573,0.005690890848031031,1.657555592022759,3.454179531675859,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-03-24,99966.91354443814,18.455732279175503,14.589016332081503,0.04170695062937178,33.391380103312045,0.006184603382782851,1.6574990474231415,3.6713268282414724,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-03-25,99962.98817517403,20.036634589873856,16.92676813221747,0.0484221038920242,37.37704139788694,0.006715153262652415,1.6574390341111833,3.9856612945748964,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-03-26,99958.73037960405,21.75298651875782,19.460920497307118,0.055713379906127874,41.7044672387182,0.007291276014103676,1.657373951975395,4.3274258408312605,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-03-27,99954.11159209433,23.61640441763582,22.208373180477764,0.06363030758550045,46.403010743374594,0.007916927679372576,1.6573033582526648,4.698543504656392,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-03-28,99949.10295411342,25.6386226375075,25.186200321903577,0.0722229271852694,51.502326144706046,0.008592619599768953,1.6572267793283244,5.099315401331452,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-03-29,99943.66700570063,27.8348574978055,28.416580557526107,0.08155624403981449,57.04090877838437,0.009333316854545082,1.6571437367314996,5.538582633678324,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-03-30,99937.76811335956,30.21958594189001,31.92060861281929,0.09169208573456847,63.05537662248707,0.010135841694753983,1.657053609380686,6.014467844102697,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-03-31,99931.3721324293,32.806682149523326,35.71849573149635,0.10268968969700999,69.58081733178429,0.010997603962441524,1.6569558064769305,6.5254407092972215,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-01,99924.43250995562,35.61503779298304,39.83782235473166,0.11462989667549897,76.66507240416122,0.01194020697848898,1.656849761905988,7.0842550723769335,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-02,99916.89993836691,38.66465841830792,44.307804871469884,0.12759834331439526,84.35881466633037,0.012968446638896292,1.6567347038256488,7.6937422621691525,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-03,99908.73023543129,41.973477058169934,49.15461576771131,0.14167174284239692,92.70744887330254,0.014073399528001657,1.6566098147224877,8.348634206972164,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-04,99899.86386079174,45.56562111970785,54.41356449172608,0.15695359684861154,101.7721673161464,0.015281854006214624,1.6564743620605769,9.064718442843855,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-05,99890.24854880091,49.46228390999511,60.11563257106582,0.17353471803314768,111.60668417642543,0.01658112118453614,1.6563273586681784,9.834516860279038,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-06,99879.81262792068,53.692485691153934,66.30334662041761,0.19153976775894155,122.28466211245714,0.018005049725793865,1.656167937987338,10.67797793603171,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-07,99868.49703564741,58.28015069033324,73.01174221591141,0.21107144636848738,133.86680330143864,0.019531678609545827,1.6559949117128387,11.582141188981495,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-08,99856.21914682671,63.25866634147557,80.28991315418304,0.2322736776351657,146.43803562225744,0.021202231266678334,1.6558073005956917,12.571232320818808,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-09,99842.89822322139,68.66067147064538,88.18581825227723,0.2552870556866336,160.08134596874936,0.023013378051467914,1.6556037347210801,13.643310346491916,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-10,99828.44755867246,74.5212081043183,96.75097062722683,0.28026259601389436,174.88585642252664,0.024975540327260737,1.6553828754590398,14.804510453777283,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-11,99812.77324565189,80.8782155457423,106.04117490494075,0.3073638974351524,190.9480925487497,0.02710130142125805,1.6551432852322034,16.06223612622307,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-12,99795.76905143526,87.77448495067375,116.1196871881497,0.3367764259117121,208.37726259288337,0.029412528476559674,1.6548834070653975,17.429170044133656,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-13,99777.31942946256,95.25651058985878,127.05535788931351,0.36870205829092756,227.292154806663,0.031925632379215474,1.6546014796332205,18.914892213779638,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-14,99757.30288506042,103.37320593397968,138.9205560216377,0.40335298398482994,247.81766966730788,0.03465092569390238,1.654295587188031,20.525514860644876,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-15,99735.58976418962,112.17674717558437,151.7925329232869,0.44095571151853247,270.0870981817842,0.03760272753370253,1.6539637153632059,22.269428514476317,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-16,99712.03961303414,121.72357071948561,165.75506036380952,0.4817558825644272,294.2448433277281,0.04080017104589473,1.6536037145108475,24.15774514594392,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-17,99686.49012107564,132.07855025127418,180.90529024200848,0.5260384310842416,320.45781629865854,0.044282548519814446,1.6532132559240977,26.212972970930423,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-18,99658.77432551266,143.30849727798088,197.34308099338668,0.5740962159900361,348.8977041081268,0.04805778490579449,1.652789648514683,28.439887809468246,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-19,99628.71621009235,155.48382379474492,215.173728067507,0.6262380454161196,379.7455058229634,0.052141829426083475,1.6523301240600532,30.847801714836635,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-20,99596.12950541775,168.67899546707062,234.50870825105272,0.6827908641277883,413.1927690769951,0.05655281871166873,1.6518317642325562,33.44726325403167,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-21,99560.79830150667,182.97981635440476,255.47774691461856,0.7441352243226373,449.4615772192402,0.06134436019484901,1.6512914807086805,36.26880814224512,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-22,99522.48328905687,198.48108378927947,278.22493328711505,0.8106938667599489,488.7981149890368,0.06655864243731158,1.6507056937276878,39.336537769796564,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-23,99480.94156618019,215.27914610677087,302.8963922302222,0.8828954828311566,531.4522491051132,0.07220161607120767,1.6500704355710125,42.65413411607642,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-24,99435.9157232264,233.4760039614471,329.6470781274438,0.9611946847065557,577.6887810782408,0.07829920187539907,1.6493816789554607,46.236531973127626,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-25,99387.12859769189,253.18118588310247,358.6441345282177,1.046081896793119,627.7928649902235,0.08488721208656325,1.6486351560609411,50.104083911982684,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-26,99334.25136966426,274.52315680489573,390.0873300078909,1.1381435229546768,682.1029624644772,0.09206162616155789,1.647826271567503,54.310097474253666,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-27,99276.94793402287,297.6334513166755,424.1806363932911,1.2379782671775506,740.9650095696364,0.09983474422287375,1.6469495736817608,58.86204710515926,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-28,99214.86643138582,322.6497020547354,461.1376534545215,1.3462131049378463,804.7411647048277,0.10823483776029574,1.6459994898224797,63.77615513519129,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-29,99147.63492134323,349.7171868802731,501.1843803336651,1.4635114428365883,873.8142778195361,0.117298337898742,1.6449701862047263,69.07311311470835,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-04-30,99074.82789655091,378.9996863403287,544.5817773647403,1.5906397440143119,948.6226070566087,0.12712830117772356,1.6438554961026128,74.8083292370726,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-01,98995.9701057784,410.6782440837557,591.6231902162493,1.728459921602872,1029.65585519241,0.13782017758856013,1.6426483646571206,81.03324813580127,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-02,98910.58783624491,444.9345390908614,642.59979735967,1.8778273045481826,1117.4020024763927,0.1493673829453106,1.6413409122617635,87.74614728398274,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-03,98818.18150300087,481.9597732847684,697.8190785390701,2.03964517529588,1212.3757246961113,0.1618178707476976,1.63992528481736,94.97372221971864,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-04,98718.22559578142,521.9546887635479,757.6048505795025,2.2148648755340923,1315.1184482768258,0.1752197002382121,1.6383931992673777,102.74272358071448,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-05,98610.16276290342,565.1311483654378,822.3015901073945,2.404498623750432,1426.2045209333705,0.18963374821633971,1.6367359427167705,111.08607265654473,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-06,98493.31459913537,611.7359698694688,892.3396181970111,2.6098127981294277,1546.334262278184,0.20531417437899568,1.6349442743437241,120.12974134481351,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-07,98366.98890583978,662.0222700296197,968.1567285789289,2.8320955516618365,1676.2220886597547,0.22228275353240878,1.6330069462735992,129.88782638157068,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-08,98230.47955943763,716.2494997162277,1050.1982837490016,3.0726570971230958,1816.5966503574705,0.2405615454612593,1.6309124819387952,140.37456169771576,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-09,98083.04419892318,774.6894049916125,1138.9335180369328,3.3328780482779083,1968.2241040932558,0.2602209511548126,1.6286491738979068,151.62745373578537,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-10,97923.90422586375,837.6260271100772,1234.8555376062748,3.6142094198802384,2131.908113031571,0.28133137160233,1.6262047138974858,163.68400893831495,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-11,97752.21996403698,905.3571259267211,1338.5046673224165,3.9182427138676985,2308.5163687077943,0.30403329398746015,1.6235661928720382,176.6082556762235,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-12,97567.03729467522,978.1972378182537,1450.5186070203927,4.246860486107252,2499.037568304305,0.3286177722395536,1.6207196890938882,190.52119959651054,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-13,97367.40313838223,1056.471058308778,1571.5238927906648,4.601910518304398,2704.4581151994776,0.3550500321971457,1.6176493833921457,205.42054689517272,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-14,97152.32375797558,1140.5158314109356,1702.1750871484176,4.985323465039364,2925.8066388092307,0.38341294673496584,1.6143394738285701,221.3485236097531,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-15,96920.76020323047,1230.681610652364,1843.1590604108858,5.399125706259517,3164.1588582108307,0.41380224122015363,1.6107734843638664,238.3522194016,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-16,96671.62830799373,1327.3311973755915,1995.195055081689,5.845439548972959,3420.6375926711407,0.4463138427134421,1.606934189332101,256.4787344603101,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-17,96403.79669976898,1430.7975862753826,2159.0790916206297,6.3266223349865545,3696.420022961756,0.4811827860135951,1.6028036133928536,275.78243029061514,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-18,96116.08780409502,1541.405438701898,2335.66156095697,6.8451962460909845,3992.7340272445604,0.5185739111044301,1.5983629985303858,296.3140042828045,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-19,95807.27972609547,1659.5113096187833,2525.805247480931,7.403716804781991,4310.851316912213,0.558520558691006,1.5935928207061092,318.11728966765304,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-20,95476.10506648125,1785.4783340959796,2730.4117438002877,8.004855622449563,4652.091755978912,0.6011388176675725,1.5884728210544468,341.24043906669885,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-21,95121.25092155051,1919.6762273097213,2950.421450740371,8.651400399377941,5017.823361080394,0.6465447769283781,1.5829819862522991,365.73160510148136,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-22,94741.37987569165,2062.4624385551074,3186.8114346448106,9.346251108396931,5409.4420888164605,0.6948507090189899,1.5770985485190445,391.61872773606683,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-23,94335.32318543395,2214.0087205607947,3440.575709130398,10.092384874834792,5828.18582824941,0.7461337664378611,1.570800333669636,418.74373943294995,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-24,93901.81699489352,2374.5379416680025,3712.752159507003,10.892903931439657,6275.3883861874365,0.8005190566048643,1.564067964082213,447.2025579380261,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-25,93439.53649213478,2544.2934220095344,4004.4190564467767,11.751029408896832,6752.446599690029,0.8581254774571754,1.5568804851828957,477.0582135025925,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-26,92947.13391255625,2723.504816028209,4316.6911769885555,12.670094426973215,7260.783744460799,0.9190650180763829,1.5492159317540224,508.33714477077046,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-27,92423.23853889074,2912.3881124768627,4650.719804537856,13.6535440945173,7801.849534847486,0.983449667544086,1.541051958025578,541.0657903866868,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-28,91866.66895862551,3111.0103680399147,5007.615947402849,14.70472593171838,8376.90980572081,1.0511818372010797,1.5323658376751932,575.060270873324,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-29,91276.70606147457,3319.115732829303,5388.351585376978,15.826620319136545,8986.776009255205,1.1218943874181644,1.523137983029862,609.866203534395,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-30,90652.3658717566,3536.588856237054,5794.0227135212635,17.022558485075244,9632.525738752805,1.1959381659386992,1.5133564713301872,645.7497294976001,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-05-31,89992.69166125357,3763.2687306705966,6225.743673995265,18.29593408055037,10315.213284686379,1.2733755954751267,1.5030049883813519,682.6875459335733,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-01,89296.77040572958,3998.9382042223847,6684.641203117492,19.65018693052954,11035.853328536288,1.3542528499791686,1.4920676717481025,720.6400438499095,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-02,88563.83524291679,4243.274723573617,7171.8013797339345,21.088653775645035,11795.318234910179,1.4384668451154958,1.480529383601791,759.4649063738907,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-03,87794.04035366343,4495.477806709741,7687.868400182523,22.613439444296976,12593.561280465368,1.5247856686519405,1.4683774094610815,798.2430455551894,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-04,86987.37174263402,4754.792689558432,8233.608564206865,24.22700360067853,13430.708529806774,1.6135641563815533,1.4556143056253243,837.1472493414058,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-05,86143.82770689167,5020.423564979762,8809.816830285994,25.93189784256088,14306.87792674304,1.70489424188235,1.4422398400535923,876.1693969362659,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-06,85263.5516083423,5291.469751870032,9417.248067505994,27.730572281645145,15222.04619801125,1.798674439084266,1.428253984511403,915.1682712682104,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-07,84346.83949309982,5566.923779127912,10056.611368476495,29.62535929575585,16176.041118752117,1.8947870141107046,1.4136591159213845,953.9949207408663,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-08,83394.869004823,5845.488086573398,10728.025989435591,31.61691916799288,17167.801582319047,1.9915598722370298,1.3984601426914058,991.7604635669304,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-09,82409.1695349053,6125.708265730204,11431.416829407062,33.70536995740154,18195.915458280448,2.0884507894086575,1.382676590007342,1028.1138759614005,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-10,81391.19785306176,6406.079775562061,12166.831178936698,35.891192439474175,19259.050375785788,2.1858224820726377,1.366333814988905,1063.1349175053401,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-11,80342.66137084375,6684.966651731799,12934.197436656945,38.17454076747893,20355.62557422028,2.283348328004756,1.3494559706973805,1096.5751984344934,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-12,79265.51814163926,6960.60150660135,13733.325109286914,40.55524247245973,21483.81190320489,2.380701704980801,1.3320713658046306,1128.1863289846078,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-13,78162.07783284044,7231.242408605243,14563.647711518377,43.032047035923085,22641.41960884394,2.4768045634633538,1.3142124645930966,1157.6077056390495,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-14,77035.10104012825,7495.3271857884865,15423.969887282892,45.601886800368874,23825.787962434075,2.5698397644457884,1.295917561061821,1184.3683535901364,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-15,75887.49430283737,7750.999574452408,16313.243976068114,48.26214664210948,25034.124200105205,2.6602598417406043,1.2772324255449754,1208.3362376711302,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-16,74722.43845513399,7996.308637001948,17230.24319907264,51.009708791415086,26263.3608818573,2.747562149305608,1.258205248104418,1229.236681752096,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-17,73543.39386392236,8229.216900024883,18173.548322200346,53.840913852405095,27510.150070499385,2.8312050609900083,1.2388887665763104,1246.789188642084,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-18,72354.04087276214,8447.679896660507,19141.527732256956,56.75149832039041,28770.920498396023,2.9105844679853163,1.2193403534149587,1260.7704278966376,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-19,71157.78007368445,8650.313597392527,20132.170258625883,59.73607029713771,30042.3572470088,2.984571976747297,1.1996210282603457,1271.4367486127776,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-06-20,69958.13215469508,8835.860378660243,21143.21893765786,62.788528986806,31321.017940913036,3.052458689668292,1.1797871725067917,1278.6606939042358,4.825126547018789,0.0027924433623811,261.1649445438951,False,0.0,0.0,8.0,21.0
2020-02-16,99999.99367678558,0.0063232144179372,0.0,0.0,0.0063232144179372,,2.5086324316930195,,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-17,99999.99149523927,0.00763716000241807,0.0008590190260854847,8.581718875910586e-06,0.008508111547413405,8.581718875910586e-06,2.508632273066812,0.002184897129476205,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-18,99999.98886904286,0.009222996816900395,0.0018890211042815416,1.8939230197260758e-05,0.011145123612224524,1.0357511321350172e-05,2.5086322183398337,0.0026370120648111194,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-19,99999.98570733143,0.011136254235826596,0.0031249791481467444,3.143521096151112e-05,0.014326587775070782,1.249598076425036e-05,2.508632152458219,0.0031814641628462575,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-20,99999.9818930205,0.01344848477549878,0.004611957762578283,4.653698961323305e-05,0.018171485329251665,1.5101778651721934e-05,2.5086320731425005,0.0038448975541808834,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-21,99999.97729344819,0.01624076090566821,0.006401016850159371,6.47740720681266e-05,0.02281462786159178,1.8237082454893548e-05,2.508631977455459,0.004643142532340116,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-22,99999.97174580555,0.0196125788512956,0.008554819329117025,8.679629488108323e-05,0.028421462971090192,2.202222281295663e-05,2.5086318620690964,0.005606835109498411,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-23,99999.96505389891,0.02368383718928422,0.011148877173697723,0.00011338674810635954,0.03519136439603535,2.6590453225276307e-05,2.508631722899134,0.006769901424945161,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-24,99999.95697994428,0.028599851584761454,0.014274709630002854,0.00014549452812332488,0.04336597080745988,3.210778001696535e-05,2.508631555023794,0.008174606411424527,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
2020-02-25,99999.94723934057,0.03453454898523316,0.018041854867795977,0.0001842555998409387,0.053234497291158075,3.876107171761381e-05,2.5086313524779498,0.009868526483698195,3.188988509807704,0.009853267871471,125.83752457192809,True,0.0,0.0,9.0,21.0
