days_to_fit_within_outbreak,outbreak,date,train_period,estimated_new_deaths_mean,estimated_new_deaths_lower_bound,estimated_new_deaths_upper_bound,actual_death_rate,actual_inside_confidence_interval
42.0,8.0,2020-06-01,False,0.8322987136802746,0.8205548708167333,0.8445517210673723,0.5400870278381495,False
42.0,8.0,2020-06-02,False,0.8633472709770796,0.8511968032136,0.8772453466373271,0.5434638908492517,False
42.0,8.0,2020-06-03,False,0.8953526236172816,0.8812127928641867,0.9098944566741206,0.5388207042089862,False
42.0,8.0,2020-06-04,False,0.9283299515748012,0.9134101898325275,0.9443070225510197,0.538750352896255,False
42.0,8.0,2020-06-05,False,0.9622877010962532,0.9470104053077844,0.9786929395256023,0.5319966268740506,False
42.0,8.0,2020-06-06,False,0.9972783291957427,0.9808974169978957,1.0146089275572783,0.5303785466812309,False
42.0,8.0,2020-06-07,False,1.033288829989195,1.0165685350623102,1.0511626345369403,0.52707203498286,False
42.0,8.0,2020-06-08,False,1.0702730239815346,1.0502133594728216,1.0901017610381438,0.5205293628988497,False
42.0,8.0,2020-06-09,False,1.1082462291183834,1.0882904647119334,1.1298071608078715,0.5141273934403018,False
42.0,8.0,2020-06-10,False,1.1472406051070758,1.1259932243044806,1.1716467303699294,0.5119465027456317,False
42.0,8.0,2020-06-11,False,1.1872606071979865,1.1640822006543152,1.2135080505812983,0.5075847213562914,False
42.0,8.0,2020-06-12,False,1.2283317393327582,1.2051004880741125,1.255381506210032,0.5074440187308287,False
42.0,8.0,2020-06-13,False,1.2704511562457357,1.2442002377285923,1.2996391350590002,0.5066701542907845,False
42.0,8.0,2020-06-14,False,1.3136132949734174,1.2858039001448989,1.3451101834318175,0.506810856916247,False
42.0,8.0,2020-06-15,False,1.3578086757118695,1.3257536604145799,1.392077200979948,0.5060369924762029,False
42.0,8.0,2020-06-16,False,1.4030113162725784,1.3688730104478524,1.4380327991950035,0.5073033161053662,False
42.0,8.0,2020-06-17,False,1.4492293709983535,1.4137220372540387,1.4908701047070116,0.5056148845998151,False
42.0,8.0,2020-06-18,False,1.4964445788518996,1.457671052747105,1.5363939100239947,0.5006902927086244,False
42.0,8.0,2020-06-19,False,1.544622310215146,1.5046208525101843,1.5850747280542676,0.5005495900831619,False
42.0,8.0,2020-06-20,False,1.5934385652040592,1.5509982529766853,1.642526506744631,0.4952028903155835,False
42.0,8.0,2020-06-21,False,1.6437759536227314,1.5973357801550054,1.6971113164811384,0.4942179719373454,False
42.0,8.0,2020-06-22,False,1.6947049890597046,1.6429984842615721,1.7475806333563888,0.4971727270720597,False
42.0,8.0,2020-06-23,False,1.7465984710477784,1.6919519374907475,1.8080940283984392,0.4930219996209133,False
42.0,8.0,2020-06-24,False,1.7993325245417988,1.743762386949645,1.8625306656938019,0.4901375957989303,False
42.0,8.0,2020-06-25,False,1.852811900875981,1.7915097768586312,1.9160465835936509,0.4907004063007806,False
42.0,8.0,2020-06-26,False,1.907065629657895,1.8408948780898287,1.9759985787694012,0.4833135184639947,False
42.0,8.0,2020-06-27,False,1.962139765381695,1.8961485539312986,2.036015165005186,0.4804291146420116,False
42.0,8.0,2020-06-28,False,2.017937340960427,1.9445026180996179,2.098736971988499,0.4820471948348314,False
42.0,8.0,2020-06-29,False,2.0743512188144395,1.9959030887787288,2.1640892292721605,0.4786703318237292,False
42.0,8.0,2020-06-30,False,2.1313098555218892,2.0500983607931103,2.2214915915553846,0.4785296291982666,False
42.0,8.0,2020-07-01,False,2.188759569150912,2.101714780257275,2.2892808325107192,0.4775447108200285,False
42.0,8.0,2020-07-02,False,2.2467510699613564,2.147138637783575,2.346907979368404,0.4836652750276511,False
42.0,8.0,2020-07-03,False,2.305232097692696,2.202853625432213,2.4186107291036647,0.4880974077297227,False
42.0,8.0,2020-07-04,False,2.363854967242913,2.2537659416562392,2.477676180670944,0.4883084616679166,False
42.0,8.0,2020-07-05,False,2.4227121374759464,2.309555821727093,2.5449560282972032,0.4902782984243928,False
42.0,8.0,2020-07-06,False,2.481812651288093,2.3635825390687466,2.605069294582191,0.4903486497371241,False
42.0,8.0,2020-07-07,False,2.5410545051441202,2.412695053186879,2.6788706194047727,0.494358674562808,False
42.0,8.0,2020-07-08,False,2.6003495498080356,2.4605837152286765,2.746067615374789,0.4992129151412672,False
42.0,8.0,2020-07-09,False,2.659577451094291,2.517792437299715,2.8132016644501947,0.4968209705084032,False
42.0,8.0,2020-07-10,False,2.7186651887663507,2.565896115565892,2.8840359169701197,0.49555464687924,False
42.0,8.0,2020-07-11,False,2.777523637964414,2.6245875151933262,2.947161129833641,0.4980169428248353,False
49.0,8.0,2020-02-16,True,,,,0.0,False
49.0,8.0,2020-02-17,True,2.534868935732315e-05,2.505686656614202e-05,2.562702329954041e-05,0.0,False
49.0,8.0,2020-02-18,True,3.061399960866311e-05,3.028613401518352e-05,3.0964125664358073e-05,0.0,False
49.0,8.0,2020-02-19,True,3.700236723671311e-05,3.6600916311057015e-05,3.74096334328289e-05,0.0,False
49.0,8.0,2020-02-20,True,4.471532776768383e-05,4.4226263954544006e-05,4.521190166828781e-05,0.0,False
49.0,8.0,2020-02-21,True,5.402757333296307e-05,5.3490042506077886e-05,5.457080386980529e-05,0.0,False
49.0,8.0,2020-02-22,True,6.528219330230926e-05,6.464754550194295e-05,6.59733333447271e-05,0.0,False
49.0,8.0,2020-02-23,True,7.887209818075343e-05,7.809439459549924e-05,7.968391792989076e-05,0.0,False
49.0,8.0,2020-02-24,True,9.529553919558312e-05,9.435281123445432e-05,9.623645094849325e-05,0.0,False
49.0,8.0,2020-02-25,True,0.0001151549946731,0.00011399416245903237,0.00011639902349597663,0.0,False
49.0,8.0,2020-02-26,True,0.000139167124187565,0.00013782110909398525,0.00014061088218697435,0.0,False
49.0,8.0,2020-02-27,True,0.000168146947477485,0.00016661103077327463,0.0001698795047892153,0.0,False
49.0,8.0,2020-02-28,True,0.00020318820033078498,0.00020132509946805627,0.00020525091364206278,0.0,False
49.0,8.0,2020-02-29,True,0.00024550217898918,0.00024331663335951025,0.0002481003389350359,0.0,False
49.0,8.0,2020-03-01,True,0.00029667417386134,0.000294041357715795,0.0002996696312196018,0.0,False
49.0,8.0,2020-03-02,True,0.00035862033175033004,0.00035541229674523623,0.00036215399622380184,0.0,False
49.0,8.0,2020-03-03,True,0.00043343511975355497,0.0004292319193660636,0.0004379683611858671,0.0,False
49.0,8.0,2020-03-04,True,0.00052354736684596,0.000519061804007808,0.0005287455350214054,0.0,False
49.0,8.0,2020-03-05,True,0.0006328454909315751,0.000626916959374101,0.0006395490698973164,0.0,False
49.0,8.0,2020-03-06,True,0.00076442566888467,0.0007573339000506447,0.0007719542275144275,0.0,False
49.0,8.0,2020-03-07,True,0.0009238720295940299,0.000915859610926253,0.0009328175654146996,0.0,False
49.0,8.0,2020-03-08,True,0.00111635742722956,0.0011061674392595395,0.0011281263283228064,0.0,False
49.0,8.0,2020-03-09,True,0.001348515871212095,0.0013367320457216727,0.0013620100583586479,0.0,False
49.0,8.0,2020-03-10,True,0.00162862703999397,0.001614442025542935,0.0016450673499431366,0.0,False
49.0,8.0,2020-03-11,True,0.0019632961209877205,0.001945959291593874,0.0019836614896660077,0.0,False
49.0,8.0,2020-03-12,True,0.00235651610348601,0.00233576607390364,0.0023771126745587255,0.0009849183782381,False
49.0,8.0,2020-03-13,True,0.0028121329539529997,0.00279071274818019,0.00283775047071468,0.0009849183782381,False
49.0,8.0,2020-03-14,True,0.00333290989238197,0.0033069449848961655,0.0033617543396193034,0.0011490714412778,False
49.0,8.0,2020-03-15,True,0.003923061950675809,0.003894001515768521,0.0039539321496614025,0.0012311479727976,False
49.0,8.0,2020-03-16,True,0.00459574724205472,0.004563866479006475,0.004630119893453513,0.001575869405181,False
49.0,8.0,2020-03-17,True,0.005361601167719275,0.005324798409456786,0.005401649351060422,0.0014773775673571,False
49.0,8.0,2020-03-18,True,0.006226281266788825,0.006185296006363126,0.006272544536027063,0.0018291341310136,False
49.0,8.0,2020-03-19,True,0.00720437639878601,0.007161123144367407,0.007251713477505559,0.0026029985710579,False
49.0,8.0,2020-03-20,True,0.00830122505007026,0.008252125909589812,0.008355635789872449,0.003587916949296,False
49.0,8.0,2020-03-21,True,0.00953000809767563,0.00947337309590436,0.009588974847654535,0.004783889265728,False
49.0,8.0,2020-03-22,True,0.010912084275470888,0.010853708587587357,0.010978679895360086,0.0059095102694287,False
49.0,8.0,2020-03-23,True,0.01245004182149687,0.012385043020171162,0.012526016156908243,0.0083014549022927,False
49.0,8.0,2020-03-24,True,0.014161278566735927,0.01409201104293344,0.014240007377048794,0.0116079666006636,False
49.0,8.0,2020-03-25,True,0.016060584046390082,0.015981192253321237,0.016151668864346148,0.0141406138589902,False
49.0,8.0,2020-03-26,True,0.018171072055310603,0.018083284876542052,0.01827055162185055,0.016954666368242,False
49.0,8.0,2020-03-27,True,0.02051086727892729,0.020419187096580922,0.02061638223878556,0.0196280162520312,False
49.0,8.0,2020-03-28,True,0.02309365308661052,0.02300038720598163,0.023212109309104282,0.0233566358267898,False
49.0,8.0,2020-03-29,True,0.025949195697700145,0.025848490111901424,0.0260578284754631,0.0268038501506232,False
49.0,8.0,2020-03-30,True,0.029079288162501403,0.028969717994849865,0.029196332340704696,0.0308842262890383,False
49.0,8.0,2020-03-31,True,0.032541188991238916,0.03242263123094116,0.03267635185250117,0.0345424945510657,False
49.0,8.0,2020-04-01,True,0.03635079274809912,0.03622388210402831,0.036489261406682766,0.0394670864422563,False
49.0,8.0,2020-04-02,True,0.040500403169030655,0.040359659284465034,0.04065307557380467,0.0448137862098347,False
49.0,8.0,2020-04-03,True,0.04503257218431247,0.044878468065710206,0.045205886820179175,0.0524820792975458,False
49.0,8.0,2020-04-04,True,0.04995682983080407,0.049795781485011625,0.05014251100519974,0.0600096697597943,False
49.0,8.0,2020-04-05,True,0.05527128908329289,0.05510966594195951,0.055463233762188674,0.0690849891021314,False
49.0,8.0,2020-04-06,True,0.06098057549448697,0.06082145362464125,0.061189124808414035,0.0749944993715601,False
49.0,8.0,2020-04-07,True,0.06710314680799796,0.06692897329291018,0.06729911534596125,0.0816075227683018,False
49.0,8.0,2020-04-08,True,0.07362146078277908,0.07344268959615462,0.07381782336535261,0.087868789601387,False
49.0,8.0,2020-04-09,True,0.080500231303211,0.08032163128549741,0.08070852452148149,0.0934968946198906,False
49.0,8.0,2020-04-10,True,0.08769824140423985,0.08752658961341003,0.08792149256688829,0.097647622071037,False
49.0,8.0,2020-04-11,True,0.0952180400291768,0.09504618439583826,0.09542829627645921,0.1028536192131528,False
49.0,8.0,2020-04-12,True,0.1029734973050884,0.10278144580441974,0.10319823482728875,0.1087631294825816,False
49.0,8.0,2020-04-13,True,0.1108937461785962,0.11070487758804137,0.11109961335402031,0.1157982607557111,False
49.0,8.0,2020-04-14,True,0.11894290451806278,0.11873610302606262,0.11914937813273532,0.1217781223378711,False
49.0,8.0,2020-04-15,True,0.1269744490605757,0.12678129138753663,0.12715599086304488,0.1300092259274326,False
49.0,8.0,2020-04-16,True,0.1349016856722633,0.13469166304968824,0.13510038198690127,0.1402805175862016,False
49.0,8.0,2020-04-17,True,0.14270664740725908,0.14246299171366195,0.14291683502548788,0.151114619746821,False
49.0,8.0,2020-04-18,True,0.1502232399826353,0.14994622032929467,0.1504924255737746,0.1623004784710968,False
49.0,8.0,2020-04-19,True,0.15721790342914657,0.1568137122700071,0.1575705305067309,0.1725717701298659,False
49.0,8.0,2020-04-20,False,0.1636749391230824,0.16314868669807628,0.1641651556213765,0.1867123839888561,False
49.0,8.0,2020-04-21,False,0.1697100896857998,0.16910052197353587,0.17031911239573447,0.200290187345996,False
49.0,8.0,2020-04-22,False,0.17566724924755378,0.17496818733753927,0.17630219857406443,0.2183001234052075,False
49.0,8.0,2020-04-23,False,0.1817807991237209,0.1810615501530342,0.18244687650646962,0.2365211134026128,False
49.0,8.0,2020-04-24,False,0.1880955818294148,0.18735700676315134,0.18877456025964884,0.2537571850217801,False
49.0,8.0,2020-04-25,False,0.19461758238538035,0.19383294308531274,0.19541218412845418,0.2721188776446479,False
49.0,8.0,2020-04-26,False,0.20139997500677742,0.2005937835605328,0.20219747733564955,0.2935760280276928,False
49.0,8.0,2020-04-27,False,0.20839272917680937,0.2074999717036983,0.20931186562324244,0.312219125901486,False
49.0,8.0,2020-04-28,False,0.2156152933451998,0.21464149389379825,0.21642410691362718,0.3411335154340481,False
49.0,8.0,2020-04-29,False,0.2230741919983895,0.22205494790011215,0.22396089947309172,0.3635052328825998,False
49.0,8.0,2020-04-30,False,0.23078469975429355,0.22965886538710292,0.2318016463877539,0.3816558715672738,False
49.0,8.0,2020-05-01,False,0.2387421888882148,0.23759957052419042,0.23982101081548934,0.4023391575102745,False
49.0,8.0,2020-05-02,False,0.24694961811882865,0.2458286665931221,0.24809765438017775,0.4211933093222614,False
49.0,8.0,2020-05-03,False,0.25543847977358214,0.2541778266730906,0.2567624783810773,0.4398364071960545,False
49.0,8.0,2020-05-04,False,0.26422188365814836,0.26282921865249725,0.26554787339179403,0.4591126668844293,False
49.0,8.0,2020-05-05,False,0.27329978100797786,0.2717962952522446,0.27475032376942504,0.4724794163033752,False
49.0,8.0,2020-05-06,False,0.2826582918346162,0.28112490463486384,0.28427167076810433,0.4831728158385321,False
49.0,8.0,2020-05-07,False,0.29229863364294795,0.29067377978383546,0.294069574059415,0.49555464687924,False
49.0,8.0,2020-05-08,False,0.3022257714718814,0.30028745344419305,0.30418196671296227,0.5084289371090669,False
49.0,8.0,2020-05-09,False,0.31244105313704335,0.3104852908049764,0.31431301266336376,0.5232027127826387,False
49.0,8.0,2020-05-10,False,0.32298887813590543,0.32071245680355503,0.32513743596965644,0.5308006545576187,False
49.0,8.0,2020-05-11,False,0.3339046438023359,0.3317158081010173,0.3364998267874311,0.5383282450198671,False
49.0,8.0,2020-05-12,False,0.345187850888074,0.3428756827339366,0.3475648601602828,0.5468407538603537,False
49.0,8.0,2020-05-13,False,0.35682505844240536,0.35433447023593,0.35952114808011915,0.5553532627008405,False
49.0,8.0,2020-05-14,False,0.36880084331036855,0.3660823014332344,0.3716967682351995,0.5640064741667897,False
49.0,8.0,2020-05-15,False,0.38111980425075276,0.3780501144872153,0.38413955517125115,0.5635140149776706,False
49.0,8.0,2020-05-16,False,0.39387521535134373,0.3905517972280538,0.3973113536956426,0.563373312352208,False
49.0,8.0,2020-05-17,False,0.4068939562856147,0.40340087870581265,0.41064579310908234,0.5696345791852934,False
49.0,8.0,2020-05-18,False,0.4204914455754233,0.41679144866644424,0.4241826172271798,0.5718858211926947,False
49.0,8.0,2020-05-19,False,0.4341078538743758,0.4300293331756206,0.4383086836499941,0.5690014173707116,False
49.0,8.0,2020-05-20,False,0.44845425355121327,0.4439790415577204,0.45288395195222964,0.5635140149776706,False
49.0,8.0,2020-05-21,False,0.46325199677721685,0.4586418538721439,0.4680173025853119,0.5620366374103134,False
49.0,8.0,2020-05-22,False,0.47843541967676784,0.4731171805758694,0.4835426799462755,0.5730817935091268,False
49.0,8.0,2020-05-23,False,0.4940233903201217,0.48850524754475766,0.4995641612636049,0.5715340646290383,False
49.0,8.0,2020-05-24,False,0.5100350863994291,0.5044559183983666,0.5162801165767454,0.5639361228540584,False
49.0,8.0,2020-05-25,False,0.5264999579770041,0.5199474304851142,0.5332934599714295,0.5649913925450278,False
49.0,8.0,2020-05-26,False,0.543472193732913,0.5368626911775588,0.5499853743412256,0.5578155586464358,False
49.0,8.0,2020-05-27,False,0.5609089566561711,0.5534538084859727,0.5683275724064457,0.5618255834721195,True
49.0,8.0,2020-05-28,False,0.578863325515867,0.5714963897895042,0.5861776035470864,0.55858942308648,False
49.0,8.0,2020-05-29,False,0.5972754769246416,0.5888875945196995,0.605585319243734,0.550710076060575,False
49.0,8.0,2020-05-30,False,0.6161830053490631,0.6075114739437661,0.6253873163619679,0.5483884827404424,False
49.0,8.0,2020-05-31,False,0.6355960314396356,0.6255189812606374,0.6447007238070923,0.5443784579147585,False
49.0,8.0,2020-06-01,False,0.6555284656761122,0.6449208901238843,0.6651962525050091,0.5400870278381495,False
49.0,8.0,2020-06-02,False,0.6760078314368118,0.6639310484161676,0.686639456774335,0.5434638908492517,False
49.0,8.0,2020-06-03,False,0.6970290445543114,0.6854262087255248,0.7084166131248159,0.5388207042089862,False
49.0,8.0,2020-06-04,False,0.7185908061793913,0.7052988756957713,0.732656119213452,0.538750352896255,False
49.0,8.0,2020-06-05,False,0.740693537331053,0.7278897770986774,0.7555426051595584,0.5319966268740506,False
49.0,8.0,2020-06-06,False,0.763338718092097,0.7485041225823826,0.7784661137511071,0.5303785466812309,False
49.0,8.0,2020-06-07,False,0.7865301327619987,0.7715471198456567,0.8008642493801622,0.52707203498286,False
49.0,8.0,2020-06-08,False,0.810258392602196,0.7944293162623112,0.8270240980310862,0.5205293628988497,False
49.0,8.0,2020-06-09,False,0.8345437134900923,0.8165996097649466,0.8510338107146344,0.5141273934403018,False
49.0,8.0,2020-06-10,False,0.8594079813009486,0.8401151234833701,0.8774800191331882,0.5119465027456317,False
49.0,8.0,2020-06-11,False,0.884866572348583,0.8663958396081874,0.904351840614439,0.5075847213562914,False
49.0,8.0,2020-06-12,False,0.9109279200698447,0.888455645472885,0.9313847162142413,0.5074440187308287,False
49.0,8.0,2020-06-13,False,0.9375944647752139,0.91307907097727,0.9595234104986985,0.5066701542907845,False
49.0,8.0,2020-06-14,False,0.9648613139552064,0.9394976433397275,0.9899186395377466,0.506810856916247,False
49.0,8.0,2020-06-15,False,0.9928386419134354,0.9670595314020678,1.017822683006257,0.5060369924762029,False
49.0,8.0,2020-06-16,False,1.0211706081309517,0.995325967380206,1.049575763746217,0.5073033161053662,False
49.0,8.0,2020-06-17,False,1.0502380651528338,1.0219330799475395,1.0800692488367456,0.5056148845998151,False
49.0,8.0,2020-06-18,False,1.07987116346278,1.049279245230564,1.1108313888853474,0.5006902927086244,False
49.0,8.0,2020-06-19,False,1.110078281786914,1.0793723301844464,1.1415606498816644,0.5005495900831619,False
49.0,8.0,2020-06-20,False,1.1408190637231805,1.1058979870181997,1.1774331277257193,0.4952028903155835,False
49.0,8.0,2020-06-21,False,1.1720531039988074,1.1354688712170604,1.207482568218946,0.4942179719373454,False
49.0,8.0,2020-06-22,False,1.2038446994882268,1.1664666198354308,1.2434591232643424,0.4971727270720597,False
49.0,8.0,2020-06-23,False,1.2361984283586185,1.1917505676735705,1.2779314510989972,0.4930219996209133,False
49.0,8.0,2020-06-24,False,1.2690961760992312,1.2230635661843443,1.3126368570021516,0.4901375957989303,False
49.0,8.0,2020-06-25,False,1.3025645921089346,1.255964257267164,1.3520394547629224,0.4907004063007806,False
49.0,8.0,2020-06-26,False,1.3366104237552126,1.2873691869861146,1.3822419845977743,0.4833135184639947,False
49.0,8.0,2020-06-27,False,1.3712243243286673,1.3201066675941344,1.4231044467041214,0.4804291146420116,False
49.0,8.0,2020-06-28,False,1.406357289819584,1.347760895730352,1.4615710258557224,0.4820471948348314,False
49.0,8.0,2020-06-29,False,1.4419920380181463,1.384494483058265,1.4975808288020012,0.4786703318237292,False
49.0,8.0,2020-06-30,False,1.4779665097101116,1.4154093039291356,1.5384101624543696,0.4785296291982666,False
49.0,8.0,2020-07-01,False,1.5146211457126053,1.4506067638958524,1.5754227737746072,0.4775447108200285,False
49.0,8.0,2020-07-02,False,1.5515465056154216,1.4785940739879473,1.6189993825912525,0.4836652750276511,False
49.0,8.0,2020-07-03,False,1.5885042218786893,1.5092791199825406,1.6594782861470403,0.4880974077297227,False
49.0,8.0,2020-07-04,False,1.6264713789194196,1.5493195968875901,1.6992560467931983,0.4883084616679166,False
49.0,8.0,2020-07-05,False,1.6643220234743192,1.5787905564776061,1.7409031392765233,0.4902782984243928,False
49.0,8.0,2020-07-06,False,1.7025788746738617,1.6200236069721758,1.7857339510769814,0.4903486497371241,False
49.0,8.0,2020-07-07,False,1.7412091770261704,1.6539309879795758,1.830908959825027,0.494358674562808,False
49.0,8.0,2020-07-08,False,1.780178912885015,1.684551178473795,1.872974490417479,0.4992129151412672,False
49.0,8.0,2020-07-09,False,1.8195142479200388,1.7156581543734515,1.910196336345148,0.4968209705084032,False
49.0,8.0,2020-07-10,False,1.8591706408865734,1.7519814946452157,1.957126130283724,0.49555464687924,False
49.0,8.0,2020-07-11,False,1.899056080298425,1.7913836425001852,2.0090139692510833,0.4980169428248353,False
49.0,8.0,2020-07-12,False,1.939052222456883,1.8269343585581057,2.04640763053441,0.5039968044069953,False
49.0,8.0,2020-07-13,False,1.9792110726738632,1.8530676704945588,2.0949273596161846,0.5119465027456317,False
49.0,8.0,2020-07-14,False,2.0194758567914417,1.894802353649901,2.140738278575909,0.5157454736331215,False
49.0,8.0,2020-07-15,False,2.0598009205799053,1.938900077246495,2.1863632655706904,0.5197554984588053,False
49.0,8.0,2020-07-16,False,2.1001380667159575,1.9608067348344131,2.238881289057076,0.5210921734007,False
49.0,8.0,2020-07-17,False,2.1403746699973816,2.0002451257602023,2.2723702962711068,0.5257353600409654,False
49.0,8.0,2020-07-18,False,2.180360494793122,2.0280100900723776,2.3237189514078995,0.5315041676849316,False
56.0,8.0,2020-02-16,True,,,,0.0,False
56.0,8.0,2020-02-17,True,2.493903026763814e-05,2.408304126839274e-05,2.5782165668657756e-05,0.0,False
56.0,8.0,2020-02-18,True,3.0073373054902153e-05,2.9008735129477387e-05,3.110805866470537e-05,0.0,False
56.0,8.0,2020-02-19,True,3.6295728118900375e-05,3.511193597872366e-05,3.75605893178878e-05,0.0,False
56.0,8.0,2020-02-20,True,4.379547227400651e-05,4.2316364098556764e-05,4.534122095266383e-05,0.0,False
56.0,8.0,2020-02-21,True,5.283156538046812e-05,5.093600714185075e-05,5.460188976873223e-05,0.0,False
56.0,8.0,2020-02-22,True,6.374526974387812e-05,6.169346528744127e-05,6.583656264825664e-05,0.0,False
56.0,8.0,2020-02-23,True,7.68944611230414e-05,7.465155899071503e-05,7.951026224482822e-05,0.0,False
56.0,8.0,2020-02-24,True,9.277409962647488e-05,8.987564021511835e-05,9.632892160729348e-05,0.0,False
56.0,8.0,2020-02-25,True,0.00011193764904115929,0.00010822868674736577,0.00011596619166347893,0.0,False
56.0,8.0,2020-02-26,True,0.00013507592459764502,0.0001310932035675495,0.0001397271346997358,0.0,False
56.0,8.0,2020-02-27,True,0.00016295749489382498,0.00015763188519598063,0.00016836838567600685,0.0,False
56.0,8.0,2020-02-28,True,0.00019661778341004002,0.0001907184363450184,0.0002030423895629656,0.0,False
56.0,8.0,2020-02-29,True,0.00023722308858531498,0.00022973498012239836,0.0002447657168407828,0.0,False
56.0,8.0,2020-03-01,True,0.00028622653786775494,0.000277405458090417,0.00029613866900985445,0.0,False
56.0,8.0,2020-03-02,True,0.00034554506061521505,0.0003351241688737318,0.00035630425026842013,0.0,False
56.0,8.0,2020-03-03,True,0.00041690580703316,0.00040410992983054084,0.0004302494613133104,0.0,False
56.0,8.0,2020-03-04,True,0.00050289275033519,0.0004873107033757298,0.0005197411836767886,0.0,False
56.0,8.0,2020-03-05,True,0.00060698910625478,0.0005872933455676353,0.0006263836554477592,0.0,False
56.0,8.0,2020-03-06,True,0.0007319963258881751,0.0007107931932960748,0.0007567854829614366,0.0,False
56.0,8.0,2020-03-07,True,0.0008835822287196199,0.0008558073063460684,0.0009117759894794123,0.0,False
56.0,8.0,2020-03-08,True,0.00106580413729726,0.0010330447399837545,0.001101622937180216,0.0,False
56.0,8.0,2020-03-09,True,0.001285163097329725,0.0012450319724151616,0.001330229523747824,0.0,False
56.0,8.0,2020-03-10,True,0.0015483542522606102,0.0014996383764245278,0.0016006519941316672,0.0,False
56.0,8.0,2020-03-11,True,0.0018602811896591197,0.0018023966691746187,0.0019252863756633837,0.0,False
56.0,8.0,2020-03-12,True,0.002225731095752725,0.0021579568581403235,0.0022994505455352274,0.0009849183782381,False
56.0,8.0,2020-03-13,True,0.0026492558512372,0.0025745927725262666,0.0027336217470691703,0.0009849183782381,False
56.0,8.0,2020-03-14,True,0.00313541958494479,0.003053812880521185,0.0032409014251870167,0.0011490714412778,False
56.0,8.0,2020-03-15,True,0.0036894168510281946,0.00359339959124052,0.0038046797660220475,0.0012311479727976,False
56.0,8.0,2020-03-16,True,0.0043212983193575095,0.004196973227154291,0.004452447069130693,0.001575869405181,False
56.0,8.0,2020-03-17,True,0.005038585259077169,0.004898298306887507,0.005200120985081969,0.0014773775673571,False
56.0,8.0,2020-03-18,True,0.00584993251533392,0.00569335981562812,0.006031066195636716,0.0018291341310136,False
56.0,8.0,2020-03-19,True,0.006767115753962115,0.00657790000280149,0.006984701956038074,0.0026029985710579,False
56.0,8.0,2020-03-20,True,0.007800919707338989,0.007586667749983115,0.00804456294582266,0.003587916949296,False
56.0,8.0,2020-03-21,True,0.00896665561732578,0.008734213751090026,0.009230648056363807,0.004783889265728,False
56.0,8.0,2020-03-22,True,0.010272546051276522,0.009996095198077913,0.010569478207011143,0.0059095102694287,False
56.0,8.0,2020-03-23,True,0.011735393172426377,0.01143419820619909,0.01208964802504699,0.0083014549022927,False
56.0,8.0,2020-03-24,True,0.013363176517567571,0.013004732639323764,0.013782301035026043,0.0116079666006636,False
56.0,8.0,2020-03-25,True,0.015177432700041977,0.014766014419983223,0.015665427155159943,0.0141406138589902,False
56.0,8.0,2020-03-26,True,0.017200695445533574,0.01671718278544587,0.017717115950912552,0.016954666368242,True
56.0,8.0,2020-03-27,True,0.019444487247191153,0.018913435989807503,0.020095785184217976,0.0196280162520312,True
56.0,8.0,2020-03-28,True,0.021938754735123293,0.021319637721945704,0.022638341843348116,0.0233566358267898,False
56.0,8.0,2020-03-29,True,0.024691301528341585,0.02398907770119773,0.025531015764981343,0.0268038501506232,False
56.0,8.0,2020-03-30,True,0.02772560943909532,0.026919323847223727,0.028656229220034257,0.0308842262890383,False
56.0,8.0,2020-03-31,True,0.031067209935208378,0.03019066671448066,0.03219457304495132,0.0345424945510657,False
56.0,8.0,2020-04-01,True,0.034721783481985305,0.03372513993575311,0.035854194459867796,0.0394670864422563,False
56.0,8.0,2020-04-02,True,0.038719967864406124,0.03766992287568068,0.04020601442608847,0.0448137862098347,False
56.0,8.0,2020-04-03,True,0.043082874389326606,0.041830340949117084,0.04450750717993631,0.0524820792975458,False
56.0,8.0,2020-04-04,True,0.047822682516332066,0.046599085289902295,0.0492849036829728,0.0600096697597943,False
56.0,8.0,2020-04-05,True,0.0529760074028921,0.05153863784817353,0.05459279736677605,0.0690849891021314,False
56.0,8.0,2020-04-06,True,0.058540185898738384,0.057193104503398935,0.06020860173096043,0.0749944993715601,False
56.0,8.0,2020-04-07,True,0.0645003360319578,0.06307162710617005,0.0660669244656434,0.0816075227683018,False
56.0,8.0,2020-04-08,True,0.07086075961090413,0.06959234158193486,0.07240314150797983,0.087868789601387,False
56.0,8.0,2020-04-09,True,0.07762972973738438,0.07651577906343615,0.07889261078926689,0.0934968946198906,False
56.0,8.0,2020-04-10,True,0.08484527467214308,0.0838344544354014,0.08601015977251543,0.097647622071037,False
56.0,8.0,2020-04-11,True,0.09252672120168441,0.09174682605315171,0.09347396716059506,0.1028536192131528,False
56.0,8.0,2020-04-12,True,0.10068926412922526,0.1000433573891063,0.10128301352595985,0.1087631294825816,False
56.0,8.0,2020-04-13,True,0.10933309526998933,0.10879008874246744,0.10987320893208238,0.1157982607557111,False
56.0,8.0,2020-04-14,True,0.11851047298540388,0.11786598004132648,0.11913156153649733,0.1217781223378711,False
56.0,8.0,2020-04-15,True,0.1281825496810253,0.1273413900193775,0.1289532787051226,0.1300092259274326,False
56.0,8.0,2020-04-16,True,0.13836378477677796,0.1372976842199391,0.13942956572213244,0.1402805175862016,False
