simulation_parameter,simulation_pertubation,days_to_recovery,estimation,period_in_days,x_initial_infected_population,x_days_between_infections_0,x_case_fatality_probability_0,x_loss_immunity_in_days_0,x_case_fatality_probability_1,x_loss_immunity_in_days_1,x_case_fatality_probability_2,x_loss_immunity_in_days_2,x_case_fatality_probability_3,x_loss_immunity_in_days_3,x_case_fatality_probability_4,x_loss_immunity_in_days_4,x_days_between_infections_1,x_breakpoint_1,x_transition_days_between_epidemic_periods_1,x_days_between_infections_2,x_breakpoint_2,x_transition_days_between_epidemic_periods_2,x_days_between_infections_3,x_breakpoint_3,x_transition_days_between_epidemic_periods_3,x_days_between_infections_4,x_breakpoint_4,x_transition_days_between_epidemic_periods_4,x_days_between_infections_5,x_breakpoint_5,x_transition_days_between_epidemic_periods_5,x_days_between_infections_6,x_breakpoint_6,x_transition_days_between_epidemic_periods_6,x_days_between_infections_7,x_breakpoint_7,x_transition_days_between_epidemic_periods_7,x_days_between_infections_8,x_breakpoint_8,x_transition_days_between_epidemic_periods_8,x_days_between_infections_9,x_breakpoint_9,x_transition_days_between_epidemic_periods_9,x_days_between_infections_10,x_breakpoint_10,x_transition_days_between_epidemic_periods_10,date_first_case,base_input,simulation_output,simulation_input,base_output,percentual_difference_in_outcome,percentual_difference_in_input,elasticity
x_loss_immunity_in_days_2,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,248.13479884493657,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,225.57708985903324,0.1759886184908285,248.13479884493657,0.1738055130680814,1.2560622411856344,10.000000000000004,0.1256062241185634
x_loss_immunity_in_days_2,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,338.36563478854987,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,225.57708985903324,0.2058753885969378,338.36563478854987,0.1738055130680814,18.4515870427507,50.000000000000014,0.3690317408550139
x_loss_immunity_in_days_3,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,289.6543625273361,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,286.78649755181794,0.1741720857755111,289.6543625273361,0.1738055130680814,0.2109097122173408,0.9999999999999932,0.2109097122173422
x_loss_immunity_in_days_3,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,315.46514730699977,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,286.78649755181794,0.1766903570077761,315.46514730699977,0.1738055130680814,1.6598115265565334,10.00000000000001,0.1659811526556531
x_loss_immunity_in_days_3,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,430.1797463277269,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,286.78649755181794,0.1996606411501274,430.1797463277269,0.1738055130680814,14.875896411823424,49.99999999999999,0.2975179282364685
x_loss_immunity_in_days_4,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,335.9069383442837,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,332.5811270735482,0.1738111222282446,335.9069383442837,0.1738055130680814,0.0032272625098125,0.9999999999999968,0.0032272625098125
x_loss_immunity_in_days_4,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,365.83923978090303,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,332.5811270735482,0.1749919029319876,365.83923978090303,0.1738055130680814,0.6825962208928972,10.000000000000002,0.0682596220892897
x_loss_immunity_in_days_4,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,498.8716906103223,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,332.5811270735482,0.1835978576470073,498.8716906103223,0.1738055130680814,5.634081684791066,49.99999999999999,0.1126816336958213
x_days_between_infections_1,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.168555836347949,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,8.087679045889058,0.1654715587786104,8.168555836347949,0.1738055130680814,-4.794988457130487,1.0000000000000075,-4.794988457130451
x_days_between_infections_1,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.896446950477964,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,8.087679045889058,0.2422752428774479,8.896446950477964,0.1738055130680814,39.394452224623166,10.000000000000009,3.939445222462313
x_days_between_infections_1,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,12.131518568833586,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,8.087679045889058,0.4804532279910622,12.131518568833586,0.1738055130680814,176.43152366683776,50.0,3.5286304733367557
x_days_between_infections_2,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.191531298609822,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,7.120328018425566,0.1693336972230266,7.191531298609822,0.1738055130680814,-2.5728849252918176,1.0000000000000036,-2.572884925291808
x_days_between_infections_2,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.832360820268123,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,7.120328018425566,0.1824793531270446,7.832360820268123,0.1738055130680814,4.99054368635912,10.000000000000012,0.4990543686359114
x_days_between_infections_2,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,10.680492027638348,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,7.120328018425566,0.2893018183933438,10.680492027638348,0.1738055130680814,66.45146249188389,49.99999999999999,1.329029249837678
x_days_between_infections_3,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.709221165239125,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,7.632892242811015,0.1689657141417747,7.709221165239125,0.1738055130680814,-2.784606104186625,0.999999999999999,-2.7846061041866275
x_days_between_infections_3,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,8.396181467092116,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,7.632892242811015,0.3097470394893853,8.396181467092116,0.1738055130680814,78.21473785359979,10.0,7.821473785359979
x_days_between_infections_3,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,11.449338364216525,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,7.632892242811015,0.8596654516370643,11.449338364216525,0.1738055130680814,394.6134541200224,50.000000000000014,7.892269082400446
x_days_between_infections_4,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.277010322308874,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,6.21486170525631,0.1759231028304802,6.277010322308874,0.1738055130680814,1.2183674297888123,1.0000000000000042,1.2183674297888072
x_days_between_infections_4,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.836347875781942,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,6.21486170525631,0.2603014809024101,6.836347875781942,0.1738055130680814,49.76595178568782,10.000000000000012,4.976595178568775
x_days_between_infections_4,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,9.322292557884465,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,6.21486170525631,0.6134112946410004,9.322292557884465,0.1738055130680814,252.92971080884007,49.99999999999999,5.058594216176802
x_days_between_infections_5,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.592402339578443,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,6.527131029285587,0.1759319194023897,6.592402339578443,0.1738055130680814,1.2234400950649895,0.999999999999994,1.2234400950649968
x_days_between_infections_5,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,7.179844132214146,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,6.527131029285587,0.2473883517190545,7.179844132214146,0.1738055130680814,42.33630875802538,10.000000000000009,4.233630875802534
x_days_between_infections_5,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,9.79069654392838,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,6.527131029285587,0.5202705904183752,9.79069654392838,0.1738055130680814,199.3406717855836,49.99999999999999,3.986813435711673
x_days_between_infections_6,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.257201367618939,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,5.2051498689296425,0.178596482488127,5.257201367618939,0.1738055130680814,2.7565117673620305,1.000000000000003,2.756511767362021
x_days_between_infections_6,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.725664855822608,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,5.2051498689296425,0.3169825849673584,5.725664855822608,0.1738055130680814,82.37775049356064,10.000000000000016,8.23777504935605
x_days_between_infections_6,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,7.807724803394464,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,5.2051498689296425,0.7204378437560184,7.807724803394464,0.1738055130680814,314.508050428651,50.000000000000014,6.290161008573018
x_days_between_infections_7,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.25396593504151,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,4.211847460437139,0.1740224628152085,4.25396593504151,0.1738055130680814,0.1248232828162076,0.9999999999999964,0.1248232828162081
x_days_between_infections_7,1.1,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.633032206480853,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,4.211847460437139,0.2149210419469916,4.633032206480853,0.1738055130680814,23.65605564122978,10.000000000000004,2.3656055641229767
x_days_between_infections_7,1.5,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,6.317771190655709,447.5781379006984,2.7188611161782803,2.5513610929113035,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,4.211847460437139,0.4194432922818275,6.317771190655709,0.1738055130680814,141.32910681465398,50.000000000000014,2.8265821362930788
x_days_between_infections_8,1.01,8.0,2.0,1050.0,0.0316667426845811,3.291382964479323,0.0089420963809976,236.52543303662503,0.0042574628556339,257.9908678556118,0.002605050127149,225.57708985903324,0.0004379415233504,286.78649755181794,0.0001166226970851,332.5811270735482,8.087679045889058,55.81954133699357,33.529806026366366,7.120328018425566,111.75279491281772,16.605765952424868,7.632892242811015,130.79067148966425,35.39363752698516,6.21486170525631,257.64498754708137,6.613649772853785,6.527131029285587,314.211497233906,25.790629273880175,5.2051498689296425,358.7846951838809,4.513116886724568,4.211847460437139,447.5781379006984,2.7188611161782803,2.5768747038404167,676.3116743141832,4.587437422302472,1.8862952364045384,799.6952119696416,8.805480339655778,1.506083740608089,983.5846925401968,5.880941360939675,2020-02-16,2.5513610929113035,0.1738375778161092,2.5768747038404167,0.1738055130680814,0.0184486369056244,1.0000000000000062,0.0184486369056243
